 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:cell body:1,176.667,644.060,234.576,689.607,167.000,2092.000,113783.918,670.000,2201397.000,0.000
2,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:nucleus:1,40.678,764.266,91.281,658.039,566.000,1314.000,31088.627,751.000,601477.000,0.000
3,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:cytoplasm:1,135.989,608.103,251.762,328.670,167.000,2092.000,82695.291,578.000,1599920.000,0.000
4,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 1:1,5.531,284.902,45.625,268.119,222.425,534.367,1575.660,274.908,30484.556,24.233
5,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 1 background:1,5.531,160.591,101.001,124.947,120.860,818.464,888.154,127.244,17183.271,24.233
6,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 2:1,6.719,264.294,61.024,201.604,179.531,442.353,1775.876,254.763,34358.187,29.445
7,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 2 background:1,6.719,169.262,36.973,130.869,122.609,268.456,1137.330,167.470,22004.122,29.445
8,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 3:1,5.841,294.424,83.399,256.541,198.754,802.570,1719.626,276.982,33269.895,25.652
9,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:dendrite 3 background:1,5.841,148.891,39.860,125.025,123.215,432.161,869.619,137.862,16824.668,25.652
10,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:AIS:1,8.115,192.402,32.788,170.791,136.148,287.747,1561.317,190.275,30207.073,35.688
11,SUM_fcf55558-dbf1-4647-8e26-8106dea26f16.tif:AIS background:1,8.115,150.716,33.299,128.719,122.976,295.939,1223.045,135.952,23662.465,35.688
