 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:cell body:3,211.866,1933.288,618.525,1799.260,296.000,3657.000,409597.129,1939.000,7924546.000,0.000
2,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:nucleus:3,47.035,1998.669,390.691,2261.123,1202.000,3203.000,94008.004,2021.500,1818789.000,0.000
3,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:cytoplasm:3,164.830,1914.631,668.346,1799.260,296.000,3657.000,315589.125,1901.000,6105757.000,0.000
4,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 1:3,9.407,1228.312,221.257,1380.413,717.078,1608.489,11554.805,1287.266,223552.793,41.236
5,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 1 background:3,9.407,149.090,18.976,142.691,129.287,249.687,1402.501,142.309,27134.425,41.236
6,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 2:3,4.859,1246.446,239.091,1099.346,759.536,1661.000,6055.971,1231.504,117165.913,21.166
7,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 2 background:3,4.859,160.492,21.109,137.039,135.000,215.292,779.766,154.724,15086.268,21.166
8,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 3:3,6.874,1044.963,285.760,586.008,532.218,1633.840,7183.484,1028.573,138980.093,30.075
9,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:dendrite 3 background:3,6.874,204.879,175.960,141.018,134.277,1284.720,1408.420,161.688,27248.942,30.075
10,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:AIS:3,7.081,732.538,253.579,846.882,291.570,1481.192,5187.200,764.878,100357.654,30.982
11,SUM_0586468a-043b-43dc-9d8a-9fe2219bc4ae.tif:AIS background:3,7.081,180.300,130.249,133.871,129.620,855.103,1276.728,141.945,24701.075,30.982
