 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:cell body:1,167.415,910.678,456.949,471.102,167.000,2243.000,152460.786,840.000,2949685.000,0.000
2,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:nucleus:1,56.339,1399.834,313.407,1158.510,652.000,2243.000,78865.222,1406.000,1525819.000,0.000
3,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:cytoplasm:1,111.076,662.571,286.280,491.971,167.000,1722.000,73595.563,602.000,1423866.000,0.000
4,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 1:1,6.668,392.718,108.315,270.794,252.626,799.808,2618.503,373.554,50660.619,29.301
5,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 1 background:1,6.668,249.815,129.897,164.363,143.687,849.435,1665.674,212.334,32226.087,29.301
6,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 2:1,3.721,395.240,70.369,472.249,255.833,545.140,1470.876,390.827,28457.293,16.195
7,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 2 background:1,3.721,213.286,44.343,165.554,146.789,351.217,793.740,203.145,15356.616,16.195
8,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 3:1,7.133,452.623,66.045,403.466,298.146,664.975,3228.478,450.225,62461.920,31.353
9,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:dendrite 3 background:1,7.133,205.143,47.587,143.190,135.716,360.809,1463.247,201.763,28309.690,31.353
10,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:AIS:1,6.151,244.769,45.982,198.519,178.696,377.711,1505.517,237.697,29127.495,26.950
11,SUM_8fda737e-1c6a-48c7-b898-17100388c5ce.tif:AIS background:1,6.151,163.950,21.821,153.197,136.685,249.402,1008.422,157.974,19510.106,26.950
