 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:cell body:3,231.610,2834.513,958.221,2956.453,441.000,4609.000,656501.693,2921.000,12701451.000,0.000
2,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:nucleus:3,93.554,3620.913,623.694,4071.707,1651.000,4609.000,338749.926,3728.000,6553853.000,0.000
3,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:cytoplasm:3,138.056,2301.609,757.463,2942.621,441.000,3931.000,317751.767,2367.000,6147598.000,0.000
4,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 1:3,7.185,1350.276,355.483,900.263,761.974,2335.401,9701.077,1300.676,187688.408,31.559
5,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 1 background:3,7.185,180.240,9.905,172.681,163.478,211.076,1294.937,179.061,25053.366,31.559
6,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 2:3,7.236,955.782,148.428,888.822,469.725,1244.374,6916.233,968.687,133809.541,31.631
7,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 2 background:3,7.236,169.316,3.888,165.961,161.299,182.803,1225.201,169.008,23704.181,31.631
8,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 3:3,7.391,1507.534,356.236,1768.392,882.448,2066.791,11142.580,1590.080,215577.409,32.461
9,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:dendrite 3 background:3,7.391,177.527,9.446,177.533,162.741,223.330,1312.148,177.529,25386.356,32.461
10,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:AIS:3,6.564,452.466,79.132,362.799,352.079,718.000,2970.105,432.086,57463.124,28.763
11,SUM_c0fdea52-f319-4222-b219-2e72a84f2596.tif:AIS background:3,6.564,164.913,4.699,159.956,157.762,180.690,1082.533,164.032,20943.954,28.763
