ROI,X,Y
1,5.646,33.066
1,42.522,38.267
1,49.613,40.631
1,94.053,46.304
1,96.890,50.086
1,102.090,66.160
1,116.273,71.360
2,-0.027,171.114
2,8.955,168.750
2,21.247,166.859
2,23.611,162.604
2,21.247,160.713
2,23.138,152.203
2,32.121,146.530
2,30.702,145.584
2,42.522,140.857
2,42.994,138.493
2,40.158,136.602
2,42.049,133.292
2,39.212,131.874
2,46.776,129.983
2,57.650,129.038
2,74.197,125.255
2,72.306,122.892
2,85.070,117.691
2,92.162,115.800
2,99.253,113.436
2,116.746,111.072
3,13.210,279.849
3,28.811,278.904
3,32.121,276.540
3,78.924,272.285
4,33.539,266.139
4,63.323,269.449
4,73.724,274.649
4,83.652,277.958
4,91.689,279.849
4,99.253,282.213
5,71.360,309.634
5,86.489,303.960
5,90.271,299.706
5,102.563,296.869
5,117.691,291.669
6,17.465,333.745
6,54.813,335.636
6,62.378,336.581
7,39.212,339.418
7,61.432,337.054
7,67.578,337.054
7,72.306,334.690
7,121.946,334.217
8,139.438,333.272
8,173.950,338.000
8,203.262,341.309
8,206.571,343.200
8,293.560,347.928
8,306.797,353.128
8,328.071,357.383
9,51.031,353.601
9,67.578,349.819
10,208.935,359.274
10,235.410,355.965
10,272.285,354.546
11,251.484,303.960
11,265.194,309.634
11,292.141,318.143
11,292.614,321.453
11,287.886,324.289
12,290.723,-0.027
12,313.888,4.228
12,335.636,7.537
12,355.492,15.574
12,352.655,18.883
12,353.128,25.502
12,362.583,29.757
12,378.184,33.066
12,404.187,34.485
12,420.261,37.794
12,425.461,43.467
12,430.661,49.140
13,250.065,-0.500
13,257.629,2.337
13,286.468,5.173
13,289.777,6.119
13,314.834,8.483
13,318.143,9.901
13,353.128,13.210
13,371.566,17.938
14,125.255,73.251
14,162.131,77.979
14,171.114,79.870
14,170.641,84.598
14,162.604,86.961
14,155.040,89.325
14,147.475,90.744
14,137.075,98.308
14,122.419,105.399
15,140.857,61.905
15,157.876,76.561
15,170.641,80.343
15,172.059,84.125
15,189.551,89.798
15,192.388,92.162
15,225.954,93.580
15,233.991,95.944
15,254.793,98.308
15,266.612,102.090
16,349.819,114.382
16,361.638,121.946
16,380.076,128.092
16,393.786,135.656
16,412.224,139.438
17,26.920,356.910
17,26.920,19.356
17,36.848,5.646
18,55.286,0.446
18,55.286,357.383
19,65.687,354.073
19,68.051,336.108
19,63.323,323.344
19,69.942,288.359
19,69.942,3.282
20,87.434,0.918
20,87.434,356.910
21,99.253,354.073
21,99.253,1.864
22,119.109,1.391
22,119.109,355.965
23,138.966,356.910
23,135.656,1.864
24,127.146,139.438
24,135.656,130.456
24,140.384,127.146
24,169.223,124.310
24,188.606,117.218
24,191.442,97.362
24,189.079,85.543
24,190.970,79.870
24,188.133,71.833
24,197.588,65.687
25,190.970,-0.027
25,186.242,25.975
25,189.551,30.230
25,189.079,32.594
25,193.806,44.885
25,204.680,54.341
25,216.972,55.759
25,221.699,60.487
25,221.227,76.561
25,219.336,113.909
25,211.299,117.691
25,192.388,126.201
25,188.133,132.347
25,185.297,135.656
25,171.586,144.166
25,159.294,148.421
25,161.658,150.785
25,150.312,155.512
25,151.730,157.403
25,152.203,161.658
25,162.604,166.386
25,169.223,169.223
25,171.586,177.260
25,177.732,183.878
25,182.460,195.225
25,180.569,208.935
25,185.297,212.717
25,190.970,217.917
25,193.806,232.573
25,190.970,242.501
25,196.643,251.484
25,196.643,357.856
26,200.425,1.864
26,196.643,29.757
26,196.643,245.338
27,189.079,116.273
27,193.806,120.528
27,193.334,125.255
27,188.606,133.292
27,188.133,208.462
27,190.024,216.499
27,190.024,245.338
27,194.279,250.538
27,191.442,263.303
27,191.442,357.856
28,199.952,114.855
28,207.516,129.510
28,201.843,133.765
28,212.717,138.966
28,205.625,148.421
28,219.336,156.931
28,216.026,161.186
28,208.935,164.022
28,207.516,168.750
28,213.662,172.059
28,217.917,175.368
28,205.625,180.096
28,201.843,187.188
28,201.843,356.910
29,218.863,141.802
29,199.952,145.584
29,199.952,146.530
29,205.153,151.730
29,199.007,156.458
29,206.571,162.131
29,220.281,165.440
29,217.445,166.859
29,201.843,171.114
29,202.789,177.732
29,207.516,179.151
29,205.153,183.878
29,209.408,189.551
29,218.390,191.442
29,219.336,201.843
29,205.153,205.625
30,218.863,1.391
30,218.863,358.801
31,254.320,6.591
31,254.320,359.274
32,232.100,121.946
32,232.100,358.801
33,146.057,120.055
33,163.549,112.964
33,188.133,105.399
33,203.734,100.199
33,216.026,96.890
33,225.482,92.162
33,225.482,88.853
33,241.083,86.016
33,242.501,85.070
33,251.011,83.652
33,259.521,81.761
33,268.503,72.779
34,139.911,18.411
34,147.948,22.193
34,157.403,23.138
34,164.495,24.557
34,177.732,26.920
34,192.861,29.757
34,202.789,32.121
34,207.044,34.012
34,212.717,34.485
34,271.812,39.212
34,277.013,41.103
35,268.976,-0.027
35,268.976,358.328
36,273.703,74.197
36,285.995,70.887
36,270.867,64.742
36,272.285,53.395
36,285.050,51.031
36,285.995,50.086
36,315.307,47.722
36,324.289,44.885
37,287.414,42.522
37,372.511,49.140
37,399.459,52.922
37,407.969,55.286
37,404.187,56.705
37,432.552,63.323
38,270.867,112.491
38,277.958,127.146
38,275.595,133.765
38,275.595,174.423
38,273.231,177.260
38,277.958,183.878
38,272.758,205.153
