ROI,X,Y
1,9.720,33.566
1,79.798,35.512
1,132.843,39.892
1,256.454,45.246
1,261.807,46.219
1,394.664,53.032
2,19.940,62.278
2,40.866,63.738
2,42.326,64.225
2,87.585,66.658
2,87.585,69.092
2,123.597,72.012
2,125.544,72.498
2,183.942,76.391
2,305.119,85.638
2,314.366,89.044
2,387.364,91.478
3,0.960,126.517
3,17.020,128.950
3,87.098,134.303
3,90.991,135.763
3,164.963,141.117
3,195.135,148.416
3,276.407,152.310
3,283.706,152.796
3,389.797,159.123
3,476.422,164.963
3,487.615,168.369
3,539.687,169.829
4,0.473,148.903
4,50.599,150.850
4,53.519,151.823
4,181.022,157.663
4,195.135,159.123
4,400.990,167.396
4,541.633,173.236
5,-0.500,153.283
5,85.151,156.689
5,99.264,158.149
5,174.696,161.069
5,179.076,162.043
5,352.811,171.289
5,405.857,176.156
6,10.693,173.722
6,132.357,177.129
6,139.170,179.076
6,273.000,186.375
6,289.060,189.295
6,370.331,190.755
6,381.037,199.028
6,415.103,201.948
6,472.528,205.355
7,0.473,184.429
7,84.665,188.322
7,86.611,189.295
7,123.597,192.215
7,184.429,194.162
7,189.782,195.622
7,468.635,207.302
7,542.120,210.222
8,0.473,227.741
8,281.760,236.988
8,291.980,237.961
8,407.317,242.341
8,413.643,245.261
8,466.202,249.641
8,471.068,250.614
8,515.841,252.561
8,545.040,254.994
9,20.913,231.634
9,89.531,233.581
9,104.131,236.014
9,154.743,237.961
9,202.435,242.827
9,204.868,243.801
9,272.027,247.694
9,453.062,256.454
9,455.496,256.940
9,527.034,262.294
9,530.440,263.267
10,11.666,312.906
10,51.085,314.852
10,53.519,315.826
10,174.696,321.179
10,177.129,321.665
10,249.154,325.072
11,12.640,326.045
11,472.528,345.025
11,543.580,348.431
12,17.506,110.457
12,178.589,116.784
12,357.191,125.544
12,403.423,128.464
13,18.966,115.811
13,264.727,124.084
13,346.485,127.490
13,398.557,131.383
14,45.732,122.624
14,199.515,127.004
14,288.573,130.410
14,354.758,132.843
15,24.319,125.544
15,309.986,133.817
15,338.698,134.790
15,408.777,137.223
16,16.533,17.506
16,275.920,25.293
16,308.039,27.239
16,314.366,29.186
16,541.147,38.432
17,31.133,14.100
17,404.883,25.293
18,146.470,2.420
18,186.375,5.827
18,209.735,12.640
18,253.534,16.046
18,274.947,17.506
18,299.766,21.886
19,242.827,4.367
19,371.791,9.720
20,352.325,11.180
20,462.795,17.506
21,2.420,6.313
21,156.203,0.473
22,300.739,0.473
22,221.415,3.880
22,206.328,5.827
22,128.950,12.153
22,103.644,17.020
23,35.026,57.412
23,176.156,62.278
23,394.664,71.038
23,403.423,72.012
24,8.260,200.975
24,89.531,206.328
24,91.964,208.275
24,139.170,213.628
24,270.567,219.468
25,15.560,279.813
25,31.133,277.867
25,132.357,272.027
25,155.716,272.027
25,154.256,257.914
25,160.096,252.074
25,175.669,249.641
25,178.102,241.854
25,173.236,238.934
25,171.289,234.554
25,164.963,232.121
25,164.963,228.228
25,181.022,225.308
25,185.889,221.901
25,306.093,217.521
25,249.641,212.168
25,245.747,209.248
25,247.207,206.328
25,252.560,205.355
25,250.127,203.408
25,286.626,200.002
25,288.086,198.542
25,288.086,195.622
25,284.193,191.729
25,285.653,190.755
25,319.719,186.375
25,374.224,183.456
25,383.957,180.536
25,384.931,175.669
25,392.230,174.209
25,403.423,171.289
26,33.566,298.306
26,50.599,301.226
26,61.305,307.552
26,87.098,314.852
26,87.098,316.312
26,192.702,323.125
26,196.595,333.345
26,212.655,338.698
26,216.548,343.565
26,221.901,345.512
26,275.920,349.405
26,294.899,351.351
26,367.411,355.731
27,21.399,262.294
27,38.919,265.214
27,40.866,266.673
27,61.305,272.513
27,76.391,276.407
27,87.098,277.380
27,89.044,280.300
27,121.650,286.140
27,136.737,291.006
28,77.365,274.460
28,84.665,272.027
28,115.811,268.620
28,115.811,267.160
28,106.564,261.807
28,123.597,258.400
28,158.149,256.454
28,287.113,248.667
28,291.493,246.721
28,372.764,240.394
28,376.171,236.988
28,390.770,236.014
28,391.744,235.041
28,471.069,226.768
29,1.933,205.355
29,13.126,206.815
29,15.560,209.735
29,20.913,212.168
29,40.379,217.035
29,40.379,219.955
29,56.439,223.848
29,57.412,231.148
29,65.685,236.988
29,61.305,244.287
29,59.359,261.807
29,75.905,267.647
29,76.391,275.433
29,86.125,278.840
30,14.100,338.212
30,31.133,344.052
30,28.699,346.485
30,41.839,355.245
30,42.326,359.138
