ROI,X,Y
1,0.961,332.033
1,8.264,330.086
1,18.488,329.112
1,37.476,322.783
1,47.213,320.835
1,48.674,301.847
1,52.082,298.439
1,92.493,290.162
1,118.297,279.938
1,131.442,277.017
1,140.206,275.069
1,143.127,272.148
1,158.220,269.227
1,179.156,265.819
1,179.156,264.845
1,186.946,261.437
1,186.459,260.950
1,194.736,258.516
1,198.631,247.805
1,229.790,235.633
1,227.356,234.659
1,235.633,231.738
1,238.067,228.330
1,257.055,223.948
1,292.597,220.540
1,288.215,216.158
1,300.874,212.263
1,329.112,208.368
1,352.482,205.934
1,354.429,202.526
1,367.575,200.578
1,399.222,185.972
1,414.802,182.564
1,414.315,177.695
1,426.000,175.748
1,459.594,170.392
1,462.515,169.418
1,489.780,166.497
1,500.978,164.063
1,512.663,160.168
1,518.992,158.707
1,521.427,157.733
1,534.085,156.273
1,533.598,153.351
1,531.651,152.378
1,537.006,150.917
1,541.875,148.970
1,541.388,145.562
1,555.994,140.693
1,555.994,134.850
1,575.956,131.929
1,585.207,128.521
1,613.445,123.652
1,624.156,119.270
1,643.631,116.349
1,643.631,115.862
2,2.421,89.571
2,37.476,82.755
2,53.543,82.268
2,73.505,80.321
2,67.662,78.373
2,134.363,75.452
2,149.943,74.478
2,162.115,73.018
2,181.590,68.636
2,178.669,66.688
2,191.814,66.201
3,151.891,63.280
3,180.129,61.333
3,193.275,59.385
3,194.249,57.925
3,228.330,53.056
3,233.685,51.595
3,244.396,49.648
3,250.726,48.674
3,259.003,47.700
4,319.862,41.858
4,351.995,39.910
4,352.969,39.423
4,455.699,33.581
4,491.727,32.120
4,527.269,30.173
4,553.560,24.817
4,582.285,21.896
4,634.868,18.001
4,644.118,15.080
5,424.052,46.727
5,439.632,45.753
5,441.579,44.292
5,453.264,43.805
5,458.133,41.858
5,473.713,39.910
5,489.780,37.963
5,499.517,36.015
5,525.808,34.068
5,549.665,28.225
5,557.942,26.278
5,583.259,22.870
5,614.419,20.922
6,41.371,34.555
6,58.898,32.607
6,73.018,31.634
6,104.664,29.686
6,141.667,29.199
6,146.535,27.739
6,152.865,26.765
6,153.351,26.278
6,188.406,23.357
6,193.275,19.949
6,199.117,17.514
6,215.671,14.593
6,219.566,13.619
6,215.184,12.646
6,217.132,12.159
6,246.344,9.724
6,262.411,8.264
6,264.358,7.290
6,282.372,4.369
6,295.031,0.474
7,7.290,60.846
7,23.844,57.925
7,59.385,53.543
7,72.044,51.108
7,91.519,47.213
7,107.099,44.292
7,125.600,42.345
7,129.495,41.858
7,148.483,40.884
8,36.502,42.832
8,90.545,41.371
8,109.046,37.476
8,181.103,33.581
8,184.998,31.147
8,195.222,30.173
8,199.117,26.765
8,214.210,25.304
8,226.869,22.383
8,233.198,19.949
8,301.847,15.567
8,323.270,12.159
9,135.824,82.268
9,139.232,88.598
9,158.220,91.519
9,153.351,92.979
9,163.089,95.414
9,185.485,97.848
9,196.683,98.335
9,276.043,102.717
9,279.451,103.691
9,288.215,104.177
9,291.136,105.151
9,311.585,106.125
9,420.644,112.941
9,541.875,117.810
9,572.548,121.705
9,645.092,125.113
10,171.366,359.785
10,196.683,356.377
10,200.091,354.916
10,224.435,352.482
10,237.580,349.074
10,255.108,346.640
10,282.859,344.205
11,311.098,336.415
11,349.074,332.520
11,357.351,331.547
11,372.444,330.086
11,394.840,323.757
11,415.775,321.809
11,419.670,320.835
11,439.145,318.888
11,453.751,317.427
11,457.646,313.532
11,484.911,311.098
11,488.319,309.150
11,493.675,301.847
11,525.808,298.439
11,528.243,296.979
11,526.782,295.518
11,539.928,289.189
11,564.758,286.754
11,567.192,285.294
11,577.904,284.320
11,606.629,272.635
11,627.565,270.688
12,231.251,66.201
12,263.384,68.149
12,329.112,73.991
12,343.718,76.426
12,455.699,82.755
12,483.937,84.703
12,512.663,88.598
12,536.033,91.032
12,551.613,92.492
12,639.736,95.901
13,35.042,296.979
13,357.838,308.664
13,361.246,310.124
13,454.725,315.480
13,538.467,318.401
14,459.107,319.862
14,471.766,318.401
14,484.911,314.506
14,500.978,312.072
14,565.245,301.847
14,571.087,298.439
14,585.694,296.492
14,590.075,294.057
14,629.512,289.676
15,257.055,38.450
15,303.308,41.371
15,408.472,44.292
15,412.367,47.213
15,418.697,48.187
15,428.921,48.674
15,439.632,52.569
15,441.093,70.096
15,443.040,74.965
15,443.527,80.321
15,448.883,81.781
16,411.880,52.082
16,536.520,55.977
16,542.362,57.925
17,477.608,20.435
17,488.319,26.765
17,490.754,28.712
17,503.899,36.015
17,512.176,37.476
17,518.018,42.345
17,528.730,46.240
17,534.572,48.187
17,544.796,50.622
17,586.180,53.543
18,499.030,68.149
18,505.360,64.741
18,523.861,63.280
18,550.639,57.438
18,639.736,55.003
19,59.872,273.122
19,195.222,265.819
