ROI,X,Y
1,428,0
1,420,4
1,375,8
1,372,12
1,375,15
1,370,17
1,344,23
1,343,49
2,500,11
2,453,21
2,382,27
2,384,31
2,368,34
2,328,36
2,246,54
3,12,36
3,113,47
3,124,50
3,150,54
3,163,59
3,183,60
3,258,69
4,96,98
4,138,94
5,98,84
5,226,59
6,304,60
6,206,78
6,173,79
6,172,87
7,168,0
7,170,358
8,174,290
8,190,288
8,211,273
8,232,269
9,86,170
9,107,166
9,110,161
9,141,155
9,152,143
9,167,136
9,175,125
9,198,122
10,155,131
10,240,138
11,154,230
11,207,238
12,355,5
12,360,200
12,356,216
12,359,356
13,472,6
13,474,356
14,578,3
14,578,94
14,570,105
14,571,144
14,583,164
14,582,202
14,602,220
14,601,258
15,569,3
15,569,33
15,572,37
15,569,96
15,570,152
15,574,163
15,576,202
16,546,146
16,532,149
16,536,152
16,536,155
16,534,174
17,484,2
17,482,17
17,488,22
17,485,24
17,493,31
17,486,36
17,486,54
17,490,58
17,487,61
17,486,66
17,486,74
17,482,76
17,488,77
17,488,80
17,484,85
17,489,89
17,484,92
17,484,99
17,492,104
17,484,106
17,482,110
17,486,115
17,488,117
17,483,121
17,483,124
17,507,131
17,485,136
17,486,144
17,489,147
17,484,151
17,484,168
17,489,196
17,486,236
17,488,242
17,488,252
17,486,254
17,490,260
17,486,270
17,486,299
17,500,310
17,498,314
17,485,319
17,496,326
17,487,330
17,487,348
17,490,356
18,463,4
18,515,4
18,525,2
18,527,2
18,531,1
