ROI,X,Y
1,417,1
1,413,3
1,373,7
2,462,5
2,430,8
2,422,11
2,403,16
3,365,18
3,433,11
4,418,0
4,417,3
4,429,7
4,440,14
4,443,17
4,443,24
4,461,35
4,463,44
4,484,51
4,485,58
4,468,65
4,452,71
4,452,75
4,433,79
4,435,82
4,432,86
4,447,90
4,450,94
4,429,99
4,432,101
4,420,106
4,409,115
4,410,119
5,485,199
5,461,196
5,456,193
5,455,187
5,452,183
5,432,179
5,428,177
5,413,173
5,411,170
5,411,168
5,406,163
5,406,162
5,409,156
5,410,151
5,404,145
5,411,137
5,411,120
5,405,113
5,389,106
5,374,95
5,364,80
5,366,50
5,359,16
6,458,2
6,459,6
6,451,8
6,447,12
6,439,14
7,504,16
7,439,25
7,430,27
7,422,36
7,411,41
7,411,45
7,391,51
7,378,51
8,368,36
8,397,42
8,427,49
9,506,26
9,490,28
9,442,40
10,500,31
10,472,34
11,377,44
11,414,51
11,481,61
12,466,53
12,437,62
13,504,40
13,491,43
13,482,47
13,481,51
13,497,54
13,504,59
13,500,62
13,489,65
13,479,71
13,470,75
13,459,77
13,445,83
13,425,84
13,422,88
13,398,92
13,391,98
13,369,105
14,500,97
14,465,91
14,444,82
14,396,74
14,352,67
15,498,72
15,493,78
15,458,89
15,462,94
15,463,95
15,459,100
15,465,105
15,467,107
15,463,109
15,470,112
15,469,122
15,469,127
15,488,132
15,503,140
16,475,66
16,462,71
16,467,81
16,458,84
16,462,88
16,457,94
16,458,103
16,458,113
16,456,118
16,457,123
16,446,128
16,444,132
16,449,135
16,448,137
16,452,139
16,450,141
16,433,148
16,408,159
17,465,47
17,464,54
17,458,58
17,463,65
18,466,72
18,476,69
19,456,140
19,467,138
20,488,146
20,472,151
20,476,154
20,476,160
20,457,167
20,445,171
20,416,183
20,381,196
21,454,208
21,465,216
22,409,212
22,423,218
22,420,223
22,423,227
22,456,233
22,459,236
22,473,237
23,471,243
23,441,253
23,431,261
23,409,277
23,415,285
23,428,293
23,447,301
23,448,314
23,455,324
23,455,358
24,415,253
24,447,256
24,451,259
24,481,261
25,403,264
25,462,275
26,465,291
26,438,296
27,474,319
27,442,325
27,434,329
27,405,336
28,457,241
28,458,300
29,7,1
29,5,34
29,12,37
29,12,48
30,9,9
30,19,14
30,45,16
30,65,24
30,92,31
31,66,1
31,54,5
31,43,13
31,12,28
32,19,1
32,21,2
32,21,6
32,56,12
32,61,21
32,67,24
32,65,26
32,64,33
32,54,37
32,59,55
32,54,60
32,37,69
32,41,84
32,61,94
33,17,94
33,30,101
34,86,4
34,94,14
34,94,24
34,88,28
34,88,48
34,100,57
34,93,66
35,46,57
35,66,60
35,82,67
35,101,72
36,22,140
36,23,246
36,16,251
36,23,261
36,24,299
36,23,329
36,28,334
37,28,307
37,40,315
37,41,328
37,55,337
38,9,326
38,9,339
38,21,354
38,24,359
38,29,360
39,66,214
39,33,225
39,14,234
39,8,243
39,20,249
40,24,208
40,41,201
41,136,0
41,155,6
41,140,11
41,144,13
41,156,18
41,156,29
41,172,41
41,162,46
41,155,47
41,148,53
41,142,58
