ROI,X,Y
1,177.113,-0.013
1,158.622,3.393
1,151.323,4.366
1,125.532,9.232
1,88.550,14.098
1,84.657,20.424
1,56.434,24.804
1,39.402,31.616
1,25.290,35.509
2,83.197,-0.013
2,81.737,1.933
2,81.737,6.313
2,74.925,7.772
2,71.032,12.639
2,69.085,16.531
2,82.224,23.344
2,101.202,30.643
3,58.867,46.215
3,72.005,43.782
3,85.630,34.536
3,110.934,28.210
3,144.024,18.964
3,153.269,15.558
4,36.482,125.046
4,55.947,122.613
4,74.925,117.747
4,89.523,113.367
4,108.014,113.367
4,162.515,106.068
4,184.412,103.148
4,220.908,97.795
4,232.587,95.849
4,232.100,91.956
4,290.007,87.577
5,524.067,24.804
5,498.277,28.210
5,497.790,32.103
5,470.053,34.536
6,432.097,44.755
6,418.472,46.215
6,398.035,50.108
6,388.789,52.054
6,371.758,54.000
6,355.699,56.434
6,350.833,59.840
6,388.302,61.300
7,63.733,163.975
7,81.737,164.948
7,85.144,166.408
7,162.028,176.626
8,88.550,233.073
8,100.229,237.940
8,100.715,241.346
8,183.439,254.971
8,248.158,265.190
9,72.978,359.592
9,92.929,355.699
9,100.715,354.726
9,106.554,353.266
9,144.997,348.887
9,173.707,345.481
9,170.787,343.534
9,229.667,333.802
9,233.073,330.882
9,316.771,314.337
9,320.663,311.904
9,318.717,304.119
9,350.833,299.253
9,350.347,295.846
9,357.159,295.360
9,388.302,290.007
9,405.334,287.574
9,411.660,284.168
10,15.558,190.738
10,15.558,184.899
10,12.152,183.439
10,17.018,178.573
10,32.590,170.787
10,28.697,168.354
10,42.322,163.001
10,38.916,161.542
10,53.514,155.216
11,326.503,1.446
11,339.155,10.205
11,356.673,17.991
11,363.485,40.375
11,373.217,46.701
11,378.570,56.434
11,399.981,75.898
11,435.504,89.036
11,434.044,95.362
11,459.348,100.229
11,499.250,103.148
12,525.040,204.850
12,517.254,208.256
12,494.870,213.122
12,491.464,220.908
12,472.973,225.288
13,486.111,225.774
13,468.107,228.207
14,469.566,246.699
14,483.192,250.105
14,497.790,253.024
14,496.817,270.056
14,482.218,271.516
14,466.647,277.842
15,482.218,270.056
15,460.807,272.002
16,493.410,252.538
16,482.705,260.810
16,483.192,323.583
16,489.518,338.668
16,484.651,346.454
16,485.625,351.320
16,491.464,357.159
17,516.281,6.313
17,498.763,8.746
17,495.844,10.205
17,473.459,16.045
17,472.000,18.964
17,466.647,20.424
17,462.267,21.884
17,442.803,26.750
17,436.964,32.590
17,418.472,38.429
18,508.982,1.446
18,515.308,3.880
18,517.254,29.670
18,514.335,33.076
18,516.281,35.023
