ROI,X,Y
1,0.961,128.526
1,171.860,142.159
1,172.833,143.620
1,293.095,152.384
1,301.373,153.845
1,442.084,169.425
1,445.492,170.886
1,511.710,176.728
2,22.871,172.833
2,108.077,185.979
2,110.511,187.440
2,187.440,197.665
2,195.230,201.073
2,273.133,216.167
3,22.384,250.249
3,92.983,255.605
3,112.946,259.500
3,213.245,271.185
3,238.564,275.567
3,372.946,291.148
4,18.976,306.242
4,92.983,313.545
4,221.522,329.125
4,233.695,334.481
4,277.515,337.890
4,285.792,342.758
4,317.927,343.245
5,10.212,308.189
5,98.339,318.414
5,140.212,323.283
5,167.478,329.612
6,159.687,326.204
6,208.863,330.586
7,25.305,315.493
7,95.418,321.822
7,107.590,322.796
8,5.343,330.099
8,123.170,340.811
8,242.946,349.575
8,319.388,357.852
9,240.024,351.522
9,288.227,356.391
9,294.069,358.826
10,1.448,265.343
10,14.594,262.421
10,54.032,257.066
10,56.953,255.118
10,80.811,253.170
10,95.418,248.788
10,129.987,244.406
10,142.159,240.024
10,153.358,238.564
10,160.174,235.642
10,179.163,233.695
10,195.717,231.260
10,201.073,229.800
10,276.054,217.627
10,325.230,210.324
11,-0.500,210.324
11,6.316,206.916
11,21.897,201.073
11,29.687,194.743
11,30.174,190.361
11,25.792,187.440
11,32.609,184.032
11,34.556,173.320
11,66.204,167.478
11,88.114,161.148
11,90.549,158.227
11,88.114,154.331
11,92.009,148.976
11,91.036,145.081
11,101.260,142.159
11,92.983,139.238
11,95.418,136.803
11,100.773,135.343
11,110.998,133.882
11,111.972,131.448
11,111.485,129.500
11,126.092,122.684
11,162.122,116.354
11,167.964,113.433
11,182.084,110.511
11,188.901,106.129
11,201.073,104.669
11,206.916,101.260
11,220.549,98.826
11,224.444,95.904
11,252.197,93.957
11,264.856,89.575
11,296.017,86.167
11,299.912,82.758
11,306.242,81.298
11,314.032,77.403
11,326.204,75.942
12,132.474,-0.013
12,128.579,1.448
12,131.987,3.395
12,121.762,7.290
12,115.919,8.751
12,95.470,13.133
12,85.732,18.489
12,82.811,25.305
12,57.006,39.425
12,44.833,42.346
12,37.043,47.215
12,36.556,49.650
12,20.976,54.519
12,20.002,59.388
12,12.699,61.335
12,14.646,65.230
12,3.448,70.099
12,3.448,73.021
12,12.699,78.376
12,15.133,100.287
12,25.845,106.129
12,45.807,112.946
12,50.189,116.354
12,62.848,119.275
12,79.403,121.710
12,84.133,126.260
12,91.575,129.500
12,92.549,133.882
12,95.957,135.343
12,94.496,139.725
12,103.260,142.159
12,113.972,146.541
12,115.919,148.976
12,132.474,152.384
12,141.238,155.792
12,150.002,156.766
12,157.792,158.713
12,168.991,159.687
12,170.938,160.661
12,187.979,163.096
12,194.309,165.530
12,216.219,169.912
12,216.219,200.099
12,224.496,203.021
12,229.365,207.890
12,227.418,218.601
12,226.444,221.036
12,231.313,224.931
12,222.062,226.391
12,223.036,234.182
12,229.365,243.919
12,229.365,271.672
12,227.904,275.081
12,229.365,279.949
12,226.444,288.227
12,229.365,294.069
12,229.852,312.571
12,222.062,316.466
12,232.773,318.414
12,236.182,320.848
12,235.695,333.507
12,243.485,336.429
12,258.579,338.376
12,260.039,340.811
12,280.489,343.732
12,284.384,350.062
12,290.227,353.470
12,289.740,359.800
13,86.654,168.938
13,155.792,177.702
13,152.871,180.624
13,259.013,191.335
14,1.934,253.657
14,24.818,261.448
14,25.305,262.908
14,49.163,270.212
14,49.163,276.541
14,156.766,285.792
14,188.414,291.148
15,117.815,287.740
15,318.414,308.676
16,80.811,287.740
16,117.815,298.451
16,128.526,302.833
16,158.227,311.111
16,194.743,322.309
17,96.391,265.830
17,87.140,269.725
17,112.946,279.463
17,113.919,282.384
17,126.579,287.253
17,127.552,295.043
17,120.736,302.346
17,122.684,312.084
17,126.092,321.335
17,148.976,330.099
17,166.504,334.968
17,170.399,341.298
17,174.781,358.339
18,126.579,336.916
18,110.998,343.732
18,95.418,345.193
18,85.193,347.627
18,83.732,351.036
18,124.631,356.391
18,124.631,357.852
19,240.511,340.324
19,253.170,342.758
19,297.964,347.140
19,289.687,353.957
20,80.811,249.762
20,91.522,245.867
20,110.024,243.433
20,112.459,241.972
20,195.717,227.365
20,231.747,218.601
20,267.777,210.324
20,277.028,208.376
20,296.017,201.560
21,164.069,233.208
21,161.635,229.313
21,173.320,226.391
21,192.796,223.957
21,229.313,215.193
21,212.758,210.324
21,187.440,203.507
21,154.818,198.639
21,141.185,194.257
22,22.384,220.062
22,36.504,223.957
22,170.399,239.051
22,187.927,243.433
22,249.762,249.275
23,30.174,220.062
23,120.736,229.313
24,213.245,203.994
24,213.245,224.931
24,219.575,227.852
24,224.444,237.590
24,209.350,240.511
24,213.732,246.354
24,213.732,276.054
24,220.062,278.976
24,225.418,283.845
25,93.470,73.994
25,190.848,82.272
26,35.530,1.934
26,35.530,283.845
27,27.253,138.751
27,27.253,357.852
28,5.343,231.747
28,44.294,244.893
28,44.294,278.976
28,41.373,286.766
28,41.373,351.036
29,23.358,155.305
29,39.425,156.766
29,44.294,159.687
29,38.938,163.096
30,98.826,0.961
30,98.826,273.133
30,125.118,279.949
30,127.066,320.361
31,109.537,0.961
31,109.537,148.976
31,110.998,359.800
32,88.114,359.800
32,90.062,342.272
32,86.654,301.860
33,96.391,124.144
33,91.522,120.736
33,108.564,115.867
33,110.024,113.919
34,122.684,14.107
34,122.684,331.073
34,124.144,334.968
34,123.170,345.193
34,125.605,357.852
35,43.807,358.826
35,128.039,351.522
35,173.320,340.811
35,210.324,335.942
35,211.785,333.994
35,280.436,321.822
35,294.556,320.848
35,306.242,316.953
35,322.309,314.032
36,154.818,1.448
36,154.818,353.957
37,165.043,1.448
37,167.478,8.751
37,165.043,20.436
37,171.860,25.305
37,167.964,29.200
37,172.346,35.530
37,171.373,42.833
