ROI,X,Y
1,0.445,14.625
1,29.277,17.460
1,29.749,20.769
1,42.511,24.078
1,90.248,28.804
1,91.193,31.167
1,125.223,34.948
1,121.442,40.147
1,121.442,48.655
1,123.805,54.327
1,122.860,59.526
1,163.035,64.725
1,168.234,68.033
1,167.289,77.959
1,166.816,80.322
1,172.488,83.158
1,199.901,85.521
2,189.030,-0.500
2,206.046,10.371
2,205.100,15.097
2,199.429,19.351
2,199.429,114.353
2,204.155,118.134
2,202.264,260.872
2,206.991,267.962
2,206.991,357.764
3,121.915,70.869
3,121.915,77.014
3,138.457,82.685
3,138.457,87.884
3,148.383,90.720
3,145.547,96.865
3,147.910,103.009
3,146.492,109.626
3,120.024,112.935
3,117.188,115.298
3,114.353,115.771
3,87.412,119.552
3,73.233,124.278
3,49.128,126.641
3,27.386,131.840
4,206.046,347.366
4,248.584,334.605
4,249.056,329.878
4,281.196,324.679
4,305.774,314.754
5,264.181,293.957
5,302.938,286.868
6,307.664,193.284
6,256.619,198.956
6,206.518,201.319
7,258.509,165.398
7,305.774,161.617
8,298.684,12.261
8,282.141,15.097
8,278.360,16.043
8,262.763,17.933
8,259.927,18.878
8,250.947,19.351
8,249.056,20.769
8,240.076,24.550
8,238.658,34.476
8,228.733,42.983
8,232.986,46.292
8,227.787,53.381
8,224.951,76.541
8,224.479,118.134
8,231.568,126.169
8,228.260,140.821
8,228.260,222.116
8,232.986,228.733
8,259.454,238.185
8,302.465,244.330
9,248.111,5.172
9,231.568,9.898
9,230.150,25.495
9,231.568,28.804
9,251.419,40.147
9,263.708,48.182
10,20.296,1.391
10,20.296,148.383
10,23.605,158.781
10,23.605,186.667
10,20.769,196.120
10,20.769,356.346
11,31.167,0.445
11,31.167,356.819
12,36.366,0.445
12,36.366,357.292
13,54.327,1.863
13,56.690,358.710
14,78.432,4.226
14,78.432,357.292
15,111.517,1.863
15,111.517,355.874
16,130.422,-0.027
16,126.169,356.347
17,143.184,128.059
17,143.184,350.202
18,159.254,0.918
18,154.527,359.655
19,121.915,70.869
19,121.915,77.014
19,138.457,82.685
19,138.457,87.884
19,148.383,90.720
19,145.547,96.865
19,147.910,103.009
19,146.492,109.626
19,120.024,112.935
19,117.188,115.298
19,114.353,115.771
19,87.412,119.552
19,73.233,124.278
19,49.128,126.641
19,27.386,131.840
20,228.733,126.169
20,237.713,136.567
20,264.654,142.239
20,306.719,146.020
21,224.951,76.541
21,243.385,74.650
21,248.584,69.924
21,264.181,67.561
22,160.672,90.720
22,183.831,93.084
22,202.264,94.502
22,202.264,117.188
22,207.464,120.024
22,207.464,257.564
22,206.046,263.236
23,166.816,2.809
23,178.160,8.008
23,178.160,39.202
23,173.433,59.998
23,173.433,354.929
24,164.926,1.863
24,164.926,93.084
24,157.836,103.954
24,169.179,111.989
24,162.562,116.243
24,171.070,122.388
24,161.617,128.059
24,162.562,135.149
24,162.562,356.346
25,189.503,5.172
25,189.030,35.421
25,186.195,41.565
25,186.195,350.675
26,197.065,0.445
26,194.702,354.929
27,209.827,0.445
27,209.827,111.517
27,215.498,138.457
27,214.081,359.182
28,232.986,234.404
28,228.260,267.962
28,228.260,321.843
29,232.041,-0.500
29,231.568,14.625
29,238.185,18.878
29,237.713,47.710
29,229.678,60.471
30,250.002,0.918
30,250.002,356.819
31,263.236,0.918
31,263.236,163.980
31,260.400,170.125
31,262.763,208.409
31,260.400,223.533
31,262.763,233.932
31,260.400,300.102
31,262.763,310.027
31,256.619,328.933
31,260.872,337.441
31,258.982,358.710
32,169.179,116.716
32,195.175,117.661
32,236.767,125.223
33,159.254,239.603
33,166.343,242.439
33,198.956,243.857
33,213.135,246.693
33,262.290,250.474
