ROI,X,Y
1,-0.013,37.466
1,13.129,39.413
1,46.227,44.280
1,53.528,48.174
1,92.955,54.015
1,100.256,56.936
1,139.195,60.830
1,149.417,62.290
1,203.445,70.078
1,256.013,74.945
1,267.695,77.866
1,362.123,85.167
1,385.974,87.600
1,399.116,89.547
1,502.305,96.848
1,510.093,98.309
2,2.420,90.521
2,189.330,105.123
2,253.093,112.424
2,258.934,112.911
2,338.759,118.265
2,457.038,129.460
3,-0.013,224.862
3,78.352,231.676
3,88.087,233.136
3,150.390,238.004
3,155.258,239.464
3,196.631,242.384
3,206.366,244.818
3,261.854,248.712
3,276.943,251.146
3,302.254,253.580
3,356.282,256.500
3,363.097,258.447
3,508.146,269.155
4,0.473,62.777
4,59.369,69.591
4,55.962,72.998
4,61.803,78.352
4,71.538,83.220
4,89.061,85.653
4,98.309,91.008
4,107.070,93.441
4,113.884,96.848
4,145.036,100.742
4,254.553,108.044
4,295.926,112.424
4,350.441,121.186
4,366.991,122.646
5,6.314,44.280
5,13.129,46.714
5,47.201,49.634
5,46.714,51.095
5,68.617,55.962
5,74.458,57.422
5,100.256,58.883
5,120.212,62.290
5,156.231,65.697
6,0.473,14.102
6,38.439,16.536
6,47.688,19.456
6,61.316,20.430
6,100.256,24.324
6,116.318,27.731
6,146.496,30.165
6,151.850,33.572
6,164.992,34.545
6,174.727,36.006
6,211.720,38.926
7,-0.500,16.049
7,35.032,18.483
7,81.273,22.377
7,95.875,26.271
7,106.583,29.191
7,139.682,32.598
8,103.663,13.616
8,217.561,23.837
8,268.669,26.758
8,278.890,28.218
8,280.837,29.678
8,378.186,34.545
9,91.981,0.473
9,96.848,2.907
9,145.523,6.801
9,193.223,13.616
9,253.093,18.970
9,278.403,23.837
9,316.856,28.218
9,326.104,29.678
9,348.008,32.598
10,151.364,1.447
10,246.765,10.695
10,257.473,14.102
10,300.794,17.509
10,344.114,20.430
11,181.542,0.473
11,206.366,2.907
11,247.252,5.828
11,248.225,6.801
11,287.652,10.208
11,311.015,14.589
12,165.479,0.960
12,149.903,4.854
12,128.000,8.261
12,120.699,11.182
12,111.451,13.616
12,121.672,16.536
12,167.426,19.456
12,181.055,25.784
12,205.392,26.758
12,229.729,32.112
12,238.004,33.085
12,242.871,35.032
13,241.898,31.138
13,273.536,34.059
13,284.244,34.545
13,288.138,36.006
13,342.653,39.900
14,53.528,16.049
14,123.619,20.917
14,135.788,23.837
14,158.665,27.244
14,165.966,28.218
14,187.869,31.138
14,222.428,36.492
14,232.163,37.953
14,257.473,41.360
14,269.155,43.307
14,293.979,50.608
14,326.591,54.989
14,336.812,57.422
15,54.502,37.466
15,109.991,41.847
15,140.169,44.280
15,146.009,45.254
15,165.479,47.201
15,180.568,52.068
15,256.500,57.909
15,270.129,61.803
15,317.343,67.157
15,321.237,67.644
15,378.672,71.538
16,73.485,39.900
16,79.812,41.360
16,143.089,47.201
16,150.390,48.661
16,172.294,49.148
17,49.634,40.873
17,62.777,43.794
17,64.237,45.254
17,109.017,50.121
17,134.814,52.555
17,151.364,54.989
17,187.383,57.422
17,189.330,58.396
17,239.951,63.750
18,-0.013,3.394
18,17.023,6.801
18,32.112,7.775
18,46.227,12.155
18,46.714,15.076
18,54.989,17.996
18,69.104,18.970
18,87.114,21.890
18,111.451,30.165
18,130.920,32.598
18,149.417,36.492
18,151.850,39.413
18,158.665,41.847
18,170.833,43.307
18,184.949,48.661
18,189.816,52.068
18,197.117,53.528
18,198.578,54.015
18,210.259,55.475
18,215.127,58.396
