 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:cell body:1,175.736,1623.918,651.393,1729.957,263.000,2917.000,285381.351,1706.500,5521322.000,0.000
2,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:nucleus:1,43.262,1947.348,298.742,1854.053,1350.000,2745.000,84246.422,1912.000,1629930.000,0.000
3,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:cytoplasm:1,132.474,1518.296,698.912,848.746,263.000,2917.000,201134.928,1475.000,3891392.000,0.000
4,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 1:1,8.218,519.706,118.041,455.953,281.886,734.284,4271.078,503.499,82633.284,35.967
5,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 1 background:1,8.218,238.973,101.536,155.870,133.331,505.577,1963.939,199.835,37996.665,35.967
6,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 2:1,8.373,635.755,96.833,554.612,379.942,868.635,5323.374,635.278,102992.234,36.730
7,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 2 background:1,8.373,242.101,85.478,170.981,142.062,471.099,2027.192,210.882,39220.430,36.730
8,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 3:1,7.856,554.829,93.202,594.401,393.418,810.031,4358.986,544.786,84334.052,34.393
9,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:dendrite 3 background:1,7.856,248.603,149.550,169.229,140.821,833.442,1953.139,184.822,37787.718,34.393
10,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:AIS:1,5.944,317.658,86.077,247.384,201.555,574.000,1888.167,297.442,36530.694,26.046
11,SUM_e6e1ef1f-0549-4f4c-a0fd-fa9a228a7d18.tif:AIS background:1,5.944,207.395,73.951,167.461,129.285,472.193,1232.763,178.652,23850.473,26.046
