 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:cell body:3,337.414,2075.505,937.604,2618.506,247.000,3850.000,700303.858,2170.500,13548899.000,0.000
2,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:nucleus:3,107.561,3009.057,472.140,2739.262,1948.000,3850.000,323657.023,3007.000,6261848.000,0.000
3,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:cytoplasm:3,229.853,1638.644,766.467,767.209,247.000,3456.000,376646.835,1595.000,7287051.000,0.000
4,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 1:3,7.960,357.051,85.466,270.367,233.634,552.399,2842.061,349.485,54985.851,34.971
5,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 1 background:3,7.960,142.899,10.642,143.342,125.411,183.150,1137.454,142.058,22006.517,34.971
6,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 2:3,7.701,469.605,106.902,538.613,313.211,649.671,3616.607,457.187,69971.113,33.717
7,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 2 background:3,7.701,157.876,21.948,150.718,124.457,255.000,1215.861,153.189,23523.478,33.717
8,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 3:3,6.978,284.663,41.641,246.062,197.612,376.075,1986.311,280.067,38429.502,30.642
9,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:dendrite 3 background:3,6.978,150.475,22.322,143.990,119.820,211.489,1049.979,146.382,20314.129,30.642
10,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:AIS:3,6.771,287.991,59.652,250.055,182.550,477.958,1949.990,270.105,37726.782,29.774
11,SUM_fea5eb71-b1b1-46f0-b4c3-79e34c18dd0e.tif:AIS background:3,6.771,135.572,14.028,124.128,120.049,183.340,917.963,130.149,17759.995,29.774
