 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_f699d379-33c8-4157-813a-5f96b0b7c71c.tif:growth cone:1,5.427,270.352,85.099,171.477,141,473,1467.243,249,28387
2,SUM_f699d379-33c8-4157-813a-5f96b0b7c71c.tif:growth cone background:1,5.427,142.790,22.133,133.152,112,226,774.945,134,14993
