 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:cell body:1,177.184,1263.721,443.449,1103.076,213.000,2650.000,223910.609,1227.000,4332037.000,0.000
2,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:nucleus:1,54.323,1581.459,423.543,1602.521,671.000,2650.000,85909.870,1590.000,1662113.000,0.000
3,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:cytoplasm:1,124.566,1119.971,372.894,918.377,213.000,2350.000,139510.366,1104.000,2699131.000,0.000
4,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 1:1,7.805,634.704,141.645,532.704,363.377,1046.017,4953.708,627.580,95840.231,34.152
5,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 1 background:1,7.805,259.277,122.004,167.572,137.555,552.933,2023.591,181.442,39150.753,34.152
6,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 2:1,6.099,450.162,119.021,498.399,225.934,773.000,2745.575,445.400,53119.115,26.740
7,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 2 background:1,6.099,229.147,119.926,154.084,138.254,615.000,1397.589,175.980,27039.395,26.740
8,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 3:1,6.564,513.306,96.714,492.777,337.079,745.887,3369.480,514.564,65189.903,28.778
9,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:dendrite 3 background:1,6.564,208.484,67.702,169.195,145.579,562.520,1368.546,181.931,26477.489,28.778
10,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:AIS:1,6.513,366.824,106.760,355.129,217.660,660.326,2388.972,342.270,46219.844,28.580
11,SUM_3e964f35-ac83-470f-9815-50f6b2ff1e52.tif:AIS background:1,6.513,230.041,124.051,164.546,140.320,679.608,1498.159,179.156,28985.136,28.580
