 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_fc9c0c6e-009a-4a7c-b6a3-0acda5e816d8.tif:growth cone:1,5.582,719.259,148.441,636.006,379,1106,4015.057,706,77680
2,SUM_fc9c0c6e-009a-4a7c-b6a3-0acda5e816d8.tif:growth cone background:1,5.582,231.398,59.972,154.801,149,419,1291.713,217,24991
