 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:cell body:1,134.490,1530.974,417.834,1471.086,458.000,2558.000,0.000,0.000,205900.638,1486.000,3983595.000,0,0.000
2,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:nucleus:1,56.391,1834.531,327.580,1986.018,975.000,2558.000,0.000,0.000,103450.418,1881.000,2001473.000,0,0.000
3,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:cytoplasm:1,78.099,1311.795,329.570,1445.787,458.000,2457.000,0.000,0.000,102450.220,1319.000,1982122.000,0,0.000
4,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 1:1,2.067,945.339,119.767,748.653,650.615,1147.600,0.000,0.000,1954.474,945.265,37813.541,0,9.084
5,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 1 background:1,2.067,788.028,140.621,580.029,579.050,1080.250,0.000,0.000,1629.236,757.834,31521.108,0,9.084
6,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 2:1,9.769,1071.119,194.957,1214.494,618.367,1468.553,0.000,0.000,10463.621,1082.967,202441.481,0,42.771
7,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 2 background:1,9.769,432.112,200.603,327.691,173.968,1058.308,0.000,0.000,4221.243,372.614,81669.119,0,42.771
8,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 3:1,0.000,130.000,0.000,130.000,130.000,130.000,19.097,68.659,6.719,130.000,130.000,3,0.000
9,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:dendrite 3 background:1,0.000,124.000,0.000,124.000,124.000,124.000,21.371,70.933,6.409,124.000,124.000,3,0.000
10,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:AIS:1,2.894,779.673,311.181,283.863,270.848,1222.754,0.000,0.000,2256.748,844.997,43661.691,0,12.648
11,SUM_e7d25765-3fcb-490f-80a4-8f81bde1efdc.tif:AIS background:1,2.894,879.753,332.509,481.951,315.432,1452.199,0.000,0.000,2546.427,794.013,49266.169,0,12.648
