 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_0fb431e7-1caa-48d9-87b5-bc48c30252fe.tif:growth cone:1,2.584,652.460,212.568,313.625,260,1092,1686.190,644.000,32623
2,SUM_0fb431e7-1caa-48d9-87b5-bc48c30252fe.tif:growth cone background:1,2.584,192.940,54.139,149.646,115,358,498.626,188.500,9647
