 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_92599127-5bed-4277-bc3b-dcf0390b14eb.tif:growth cone:1,8.683,542.643,138.181,599.094,175,831,4712.007,565.500,91164
2,SUM_92599127-5bed-4277-bc3b-dcf0390b14eb.tif:growth cone background:1,8.683,432.452,113.257,467.357,143,734,3755.174,437.500,72652
