 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_8fd05051-65fa-4f7f-bfc2-68a8c50d8a35.tif:growth cone:1,2.998,322.259,58.565,320.746,181,451,966.084,333.500,18691
2,SUM_8fd05051-65fa-4f7f-bfc2-68a8c50d8a35.tif:growth cone background:1,2.998,201.466,46.530,129.420,129,344,603.964,190.500,11685
