 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_9002b1f5-cf37-442d-b354-921284a0a737.tif:growth cone:1,2.429,468.702,101.035,337.371,289,695,1138.616,469,22029
2,SUM_9002b1f5-cf37-442d-b354-921284a0a737.tif:growth cone background:1,2.429,196.340,41.424,158.168,127,285,476.969,188,9228
