 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:cell body:1,518.319,199.707,90.542,137.836,106.000,758.000,103511.977,162.000,2002664.000,0.000
2,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:nucleus:1,72.414,367.976,92.247,327.924,177.000,758.000,26646.479,354.000,515534.000,0.000
3,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:cytoplasm:1,445.905,172.381,52.941,137.395,106.000,448.000,76865.499,153.000,1487130.000,0.000
4,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 1:1,5.065,133.260,10.025,126.763,113.466,166.241,675.007,132.206,13059.484,22.220
5,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 1 background:1,5.065,116.132,5.571,110.246,107.671,136.975,588.247,114.780,11380.913,22.220
6,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 2:1,4.859,133.421,10.428,129.445,113.525,168.229,648.239,133.612,12541.597,21.315
7,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 2 background:1,4.859,115.744,3.888,116.945,109.293,126.403,562.353,115.514,10879.943,21.315
8,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 3:1,5.789,132.779,12.363,122.980,111.019,197.269,768.653,130.741,14871.267,25.414
9,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:dendrite 3 background:1,5.789,114.442,3.837,115.367,106.107,123.863,662.497,114.476,12817.452,25.414
10,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:AIS:1,6.874,154.559,17.590,153.137,120.937,223.337,1062.501,152.643,20556.393,30.240
11,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:AIS background:1,6.874,115.217,4.548,110.986,106.201,130.947,792.045,114.806,15323.837,30.240
12,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:axon:1,15.558,154.041,20.998,149.192,114.645,273.999,2396.546,149.871,46366.388,68.468
13,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:axon background:1,15.558,115.243,4.887,112.176,105.513,138.004,1792.927,114.491,34688.063,68.468
14,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:growth cone:1,22.536,136.658,18.940,123.107,105.000,232.000,3079.675,133.000,59583.000,0.000
15,SUM_4719529f-1440-44ca-9798-b0c7c44ce51d.tif:growth cone background:1,22.536,115.544,7.079,115.059,105.000,155.000,2603.843,115.000,50377.000,0.000
