 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:cell body:3,107.871,2123.714,1194.834,547.012,250.000,4360.000,229087.334,2050.000,4432192.000,0.000
2,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:nucleus:3,47.604,3140.909,781.655,3696.584,929.000,4360.000,149519.374,3266.000,2892777.000,0.000
3,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:cytoplasm:3,60.267,1320.253,780.817,607.336,250.000,3702.000,79567.961,1112.000,1539415.000,0.000
4,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 1:3,3.566,499.422,63.176,441.363,354.547,637.664,1781.146,506.883,34460.134,15.611
5,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 1 background:3,3.566,161.915,34.328,135.296,129.864,315.278,577.456,150.365,11172.136,15.611
6,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 2:3,5.427,533.177,66.680,485.182,405.230,749.225,2893.629,523.283,55983.540,23.669
7,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 2 background:3,5.427,146.784,11.684,137.962,133.758,191.929,796.618,143.058,15412.310,23.669
8,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 3:3,5.944,368.295,54.424,341.027,252.038,495.687,2189.151,362.803,42353.882,25.965
9,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:dendrite 3 background:3,5.944,180.603,28.999,179.412,152.968,333.493,1073.509,175.101,20769.366,25.965
10,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:AIS:3,6.047,225.721,31.200,222.767,173.066,321.876,1365.022,224.278,26409.318,26.400
11,SUM_2068ec29-9ca2-49b5-a180-717f5fb490c7.tif:AIS background:3,6.047,139.265,15.661,133.728,125.982,227.664,842.190,134.806,16294.004,26.400
