 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:cell body:1,190.364,488.393,184.937,335.545,144.000,1115.000,0.000,0.000,92972.246,467.000,1798750.000,0,0.000
2,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:nucleus:1,81.304,486.285,142.145,391.340,208.000,1102.000,0.000,0.000,39536.838,470.000,764926.000,0,0.000
3,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:cytoplasm:1,109.060,489.964,211.293,312.787,144.000,1115.000,0.000,0.000,53435.407,461.000,1033824.000,0,0.000
4,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 1:1,2.378,194.433,30.087,169.934,147.927,274.534,0.000,0.000,462.286,186.690,8943.933,0,10.260
5,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 1 background:1,2.378,139.083,4.037,135.386,130.807,148.705,0.000,0.000,330.685,139.240,6397.814,0,10.260
6,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 2:1,0.000,137.000,0.000,137.000,137.000,137.000,67.181,62.331,7.081,137.000,137.000,1,0.000
7,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 2 background:1,0.000,135.000,0.000,135.000,135.000,135.000,69.455,64.605,6.978,135.000,135.000,1,0.000
8,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 3:1,0.000,137.000,0.000,137.000,137.000,137.000,67.181,62.331,7.081,137.000,137.000,1,0.000
9,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:dendrite 3 background:1,0.000,135.000,0.000,135.000,135.000,135.000,69.455,64.605,6.978,135.000,135.000,1,0.000
10,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:AIS:1,6.358,660.653,98.569,615.799,423.613,881.283,0.000,0.000,4200.114,648.227,81260.331,0,27.807
11,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:AIS background:1,6.358,140.185,4.462,135.677,132.273,159.937,0.000,0.000,891.227,139.477,17242.714,0,27.807
12,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:axon:1,13.439,595.802,111.544,630.069,351.892,893.438,0.000,0.000,8006.781,602.716,154908.561,0,59.111
13,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:axon background:1,13.439,141.351,4.917,140.528,131.496,166.268,0.000,0.000,1899.564,140.551,36751.200,0,59.111
14,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:growth cone:1,122.809,295.903,121.903,206.775,136.000,907.000,0.000,0.000,36339.420,269.500,703065.000,0,0.000
15,SUM_fc4c28b0-4773-45a3-be03-39fda35e927b.tif:growth cone background:1,122.809,138.915,6.626,137.016,129.000,201.000,0.000,0.000,17059.961,138.000,330062.000,0,0.000
