 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_548503a6-8d69-407e-8134-b9a3f48ae593.tif:growth cone:1,6.151,216.924,106.923,122.955,107,496,1334.252,177,25814
2,SUM_548503a6-8d69-407e-8134-b9a3f48ae593.tif:growth cone background:1,6.151,187.420,93.798,125.709,96,467,1152.778,152,22303
