 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_259e6b80-1610-409e-bede-0793296758b0.tif:growth cone:1,3.928,321.539,111.321,170.348,157,559,1263.079,317,24437
2,SUM_259e6b80-1610-409e-bede-0793296758b0.tif:growth cone background:1,3.928,128.408,22.439,122.029,92,217,504.415,122,9759
