 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:cell body:1,485.807,178.030,82.426,123.680,102.000,546.000,0.000,0.000,86488.455,142.000,1673307.000,0,0.000
2,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:nucleus:1,91.538,321.791,76.454,325.248,135.000,546.000,0.000,0.000,29456.088,325.000,569892.000,0,0.000
3,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:cytoplasm:1,394.270,144.653,33.196,126.521,102.000,381.000,0.000,0.000,57032.367,135.000,1103415.000,0,0.000
4,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 1:1,3.618,135.589,13.370,123.277,113.482,162.170,0.000,0.000,490.574,131.336,9491.228,0,15.885
5,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 1 background:1,3.618,112.991,4.469,110.274,104.467,126.824,0.000,0.000,408.812,112.599,7909.346,0,15.885
6,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 2:1,2.894,141.857,8.731,137.746,126.428,161.550,0.000,0.000,410.602,141.181,7943.992,0,12.567
7,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 2 background:1,2.894,111.438,3.790,112.170,104.195,121.571,0.000,0.000,322.556,111.337,6240.544,0,12.567
8,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 3:1,0.000,116.000,0.000,116.000,116.000,116.000,75.214,43.916,5.996,116.000,116.000,1,0.000
9,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:dendrite 3 background:1,0.000,114.000,0.000,114.000,114.000,114.000,77.488,46.190,5.892,114.000,114.000,1,0.000
10,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:AIS:1,6.874,146.713,12.413,127.797,123.001,173.114,0.000,0.000,1008.564,144.569,19512.865,0,30.197
11,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:AIS background:1,6.874,112.849,5.208,108.743,104.280,131.808,0.000,0.000,775.767,111.915,15008.902,0,30.197
12,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:axon:1,26.412,143.709,11.245,134.614,119.463,194.777,0.000,0.000,3795.649,142.109,73435.064,0,116.186
13,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:axon background:1,26.412,111.783,3.830,109.284,103.656,127.085,0.000,0.000,2952.433,111.577,57121.223,0,116.186
14,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:growth cone:1,21.140,126.675,14.121,118.029,103.000,198.000,0.000,0.000,2677.911,124.000,51810.000,0,0.000
15,SUM_6b6cf7cd-8b4b-44da-9cb1-e48b2c702bd3.tif:growth cone background:1,21.140,112.579,6.918,108.961,102.000,138.000,0.000,0.000,2379.934,111.000,46045.000,0,0.000
