 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:cell body:1,101.720,820.577,283.590,989.201,168.000,1633.000,0.000,0.000,83469.306,860.500,1614895.000,0,0.000
2,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:nucleus:1,52.462,958.171,177.091,988.740,363.000,1554.000,0.000,0.000,50268.019,975.000,972544.000,0,0.000
3,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:cytoplasm:1,49.258,674.030,301.798,817.521,168.000,1633.000,0.000,0.000,33201.287,653.000,642351.000,0,0.000
4,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 1:1,1.861,397.264,46.030,395.546,326.073,512.305,0.000,0.000,739.204,392.502,14301.503,0,8.058
5,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 1 background:1,1.861,142.753,8.119,136.885,131.312,169.358,0.000,0.000,265.626,140.238,5139.113,0,8.058
6,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 2:1,0.000,132.000,0.000,132.000,132.000,132.000,58.372,98.044,6.823,132.000,132.000,1,0.000
7,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 2 background:1,0.000,128.000,0.000,128.000,128.000,128.000,60.645,100.317,6.616,128.000,128.000,1,0.000
8,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 3:1,0.000,132.000,0.000,132.000,132.000,132.000,58.372,98.044,6.823,132.000,132.000,1,0.000
9,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:dendrite 3 background:1,0.000,128.000,0.000,128.000,128.000,128.000,60.645,100.317,6.616,128.000,128.000,1,0.000
10,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:AIS:1,2.946,760.648,56.230,759.161,638.379,873.514,0.000,0.000,2240.997,757.441,43356.947,0,12.798
11,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:AIS background:1,2.946,141.682,5.847,137.400,130.001,158.064,0.000,0.000,417.418,140.855,8075.862,0,12.798
12,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:axon:1,7.185,689.425,100.095,656.694,488.590,892.671,0.000,0.000,4953.181,706.802,95830.041,0,31.502
13,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:axon background:1,7.185,140.682,5.737,138.501,129.066,165.390,0.000,0.000,1010.731,140.655,19554.786,0,31.502
14,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:growth cone:1,289.861,206.702,64.177,161.332,127.000,501.000,0.000,0.000,59914.959,185.000,1159185.000,0,0.000
15,SUM_d816423f-ef37-4aff-8c40-e0a0b9ed35b4.tif:growth cone background:1,289.861,136.148,6.385,135.092,126.000,175.000,0.000,0.000,39464.166,135.000,763520.000,0,0.000
