 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:cell body:1,74.326,747.885,300.066,764.010,159.000,1764.000,0.000,0.000,55587.401,742.000,1075459.000,0,0.000
2,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:nucleus:1,41.298,825.633,189.799,784.557,445.000,1678.000,0.000,0.000,34097.025,794.000,659681.000,0,0.000
3,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:cytoplasm:1,33.028,650.670,375.109,249.908,159.000,1764.000,0.000,0.000,21490.376,536.000,415778.000,0,0.000
4,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 1:1,4.445,443.693,69.772,406.160,337.491,623.333,0.000,0.000,1972.259,420.952,38157.641,0,19.405
5,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 1 background:1,4.445,122.960,3.986,126.595,113.558,132.360,0.000,0.000,546.569,122.921,10574.566,0,19.405
6,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 2:1,0.000,130.000,0.000,130.000,130.000,130.000,27.774,48.539,6.719,130.000,130.000,1,0.000
7,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 2 background:1,0.000,125.000,0.000,125.000,125.000,125.000,30.048,50.812,6.461,125.000,125.000,1,0.000
8,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 3:1,0.000,130.000,0.000,130.000,130.000,130.000,27.774,48.539,6.719,130.000,130.000,1,0.000
9,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:dendrite 3 background:1,0.000,125.000,0.000,125.000,125.000,125.000,30.048,50.812,6.461,125.000,125.000,1,0.000
10,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:AIS:1,3.618,365.569,40.998,342.746,285.060,470.816,0.000,0.000,1322.664,361.625,25589.811,0,15.708
11,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:AIS background:1,3.618,122.845,5.618,114.003,112.744,133.534,0.000,0.000,444.467,121.941,8599.172,0,15.708
12,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:axon:1,6.616,351.530,53.476,358.351,235.166,471.387,0.000,0.000,2325.708,356.313,44995.873,0,28.903
13,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:axon background:1,6.616,122.763,4.311,126.011,113.420,140.621,0.000,0.000,812.191,122.418,15713.601,0,28.903
14,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:growth cone:1,76.755,181.778,61.292,138.977,113.000,645.000,0.000,0.000,13952.427,167.000,269940.000,0,0.000
15,SUM_50f56db9-1c0d-4fb1-b0dd-1e9504b1046a.tif:growth cone background:1,76.755,121.275,6.434,119.965,111.000,165.000,0.000,0.000,9308.492,120.000,180093.000,0,0.000
