 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:cell body:3,201.683,1538.417,773.453,1350.928,215.000,3260.000,310272.948,1454.000,6002904.000,0.000
2,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:nucleus:3,88.333,2165.013,579.850,1341.863,1166.000,3260.000,191242.837,2169.000,3700008.000,0.000
3,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:cytoplasm:3,113.350,1050.112,507.932,344.252,215.000,2666.000,119030.111,1007.000,2302896.000,0.000
4,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 1:3,5.272,602.835,63.258,608.132,473.873,731.329,3178.199,613.064,61489.167,23.123
5,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 1 background:3,5.272,209.391,54.859,169.680,158.423,409.009,1103.925,188.134,21357.833,23.123
6,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 2:3,6.513,375.224,84.293,363.753,222.885,571.313,2443.673,363.916,47278.167,28.538
7,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 2 background:3,6.513,145.707,26.599,137.557,132.397,308.536,948.931,138.683,18359.122,28.538
8,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 3:3,8.218,454.276,103.817,393.324,306.820,754.194,3733.352,420.964,72229.810,36.052
9,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:dendrite 3 background:3,8.218,185.345,45.570,146.667,137.634,357.864,1523.213,166.740,29469.872,36.052
10,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:AIS:3,6.513,264.247,47.388,234.104,197.450,395.000,1720.930,246.337,33295.124,28.437
11,SUM_90fdcb71-8dd9-487f-bba8-3274e6a5621a.tif:AIS background:3,6.513,164.858,31.602,134.077,130.518,270.692,1073.650,153.390,20772.089,28.437
