 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:cell body:1,261.434,236.337,103.005,181.020,108.000,666.000,61786.395,207.000,1195392.000,0.000
2,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:nucleus:1,85.697,340.519,100.614,264.480,180.000,666.000,29181.578,311.000,564581.000,0.000
3,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:cytoplasm:1,175.736,185.533,54.537,139.486,108.000,451.000,32604.817,172.000,630811.000,0.000
4,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 1:1,4.704,135.826,12.432,128.579,118.387,187.963,638.862,133.451,12360.164,20.571
5,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 1 background:1,4.704,113.320,3.271,112.560,106.890,121.628,533.006,112.830,10312.163,20.571
6,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 2:1,3.566,135.023,10.139,132.023,116.632,158.772,481.549,135.626,9316.619,15.633
7,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 2 background:1,3.566,114.773,4.381,112.961,107.071,129.410,409.330,114.057,7919.370,15.633
8,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 3:1,6.202,150.246,13.753,148.485,126.394,205.491,931.894,149.468,18029.521,27.176
9,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:dendrite 3 background:1,6.202,113.993,4.042,111.292,106.221,132.447,707.039,114.012,13679.204,27.176
10,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:AIS:1,3.618,141.824,9.535,131.387,121.948,160.004,513.133,140.470,9927.664,15.849
11,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:AIS background:1,3.618,114.347,4.272,108.829,108.788,129.731,413.720,113.011,8004.312,15.849
12,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:axon:1,11.991,154.129,15.217,152.322,120.747,208.132,1848.224,152.918,35757.905,52.708
13,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:axon background:1,11.991,114.648,4.247,116.696,105.920,128.256,1374.795,114.429,26598.396,52.708
14,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:growth cone:1,52.307,145.579,28.246,125.623,106.000,303.000,7614.860,138.000,147326.000,0.000
15,SUM_f2af076d-09e4-4d80-83fc-85fb030aecac.tif:growth cone background:1,52.307,113.794,6.001,109.973,105.000,143.000,5952.291,113.000,115160.000,0.000
