 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_70239308-5cbf-43b8-bb42-a96a555c9de6.tif:growth cone:1,6.719,788.392,104.271,787.699,536,1026,5297.467,797,102491
2,SUM_70239308-5cbf-43b8-bb42-a96a555c9de6.tif:growth cone background:1,6.719,665.477,62.509,665.531,521,921,4471.558,662,86512
