 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:cell body:1,251.613,262.933,112.334,161.992,109.000,641.000,0.000,0.000,66157.267,227.000,1279956.000,0,0.000
2,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:nucleus:1,63.368,394.046,96.234,419.275,162.000,641.000,0.000,0.000,24970.110,407.000,483101.000,0,0.000
3,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:cytoplasm:1,188.245,218.796,77.557,161.686,109.000,524.000,0.000,0.000,41187.157,197.000,796855.000,0,0.000
4,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 1:1,5.065,271.588,241.216,139.796,113.282,1018.302,0.000,0.000,1375.687,145.913,26615.656,0,22.210
5,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 1 background:1,5.065,310.939,341.818,110.951,104.000,1290.258,0.000,0.000,1575.013,119.883,30472.055,0,22.210
6,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 2:1,0.000,107.000,0.000,107.000,107.000,107.000,87.188,76.844,5.531,107.000,107.000,1,0.000
7,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 2 background:1,0.000,127.000,0.000,127.000,127.000,127.000,89.461,79.117,6.564,127.000,127.000,1,0.000
8,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 3:1,0.000,107.000,0.000,107.000,107.000,107.000,87.188,76.844,5.531,107.000,107.000,1,0.000
9,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:dendrite 3 background:1,0.000,127.000,0.000,127.000,127.000,127.000,89.461,79.117,6.564,127.000,127.000,1,0.000
10,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:AIS:1,5.117,164.519,14.023,177.334,136.725,201.096,0.000,0.000,841.846,166.383,16287.338,0,22.439
11,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:AIS background:1,5.117,109.944,6.140,107.847,100.651,135.740,0.000,0.000,562.588,108.786,10884.491,0,22.439
12,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:axon:1,17.780,156.146,15.944,144.861,116.160,210.967,0.000,0.000,2776.332,153.790,53714.166,0,78.215
13,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:axon background:1,17.780,110.126,7.099,109.637,101.277,200.814,0.000,0.000,1958.083,109.198,37883.373,0,78.215
14,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:growth cone:1,88.385,128.518,15.819,117.998,100.000,195.000,0.000,0.000,11359.076,125.000,219766.000,0,0.000
15,SUM_e8509625-0155-4590-92ed-3d830dac844e.tif:growth cone background:1,88.385,109.699,6.254,108.064,99.000,138.000,0.000,0.000,9695.784,109.000,187586.000,0,0.000
