 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:cell body:1,98.619,479.682,164.898,392.475,139.000,1010.000,0.000,0.000,47305.829,468.000,915234.000,0,0.000
2,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:nucleus:1,64.040,531.897,144.598,435.162,181.000,942.000,0.000,0.000,34062.860,531.000,659020.000,0,0.000
3,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:cytoplasm:1,34.579,382.981,156.378,392.475,139.000,1010.000,0.000,0.000,13242.969,349.000,256214.000,0,0.000
4,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 1:1,4.135,265.735,39.882,264.468,196.324,430.485,0.000,0.000,1098.808,259.410,21258.833,0,18.008
5,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 1 background:1,4.135,114.176,4.745,110.510,104.308,125.617,0.000,0.000,472.114,113.966,9134.077,0,18.008
6,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 2:1,4.445,318.385,34.343,317.204,211.253,401.593,0.000,0.000,1415.253,317.260,27381.135,0,19.411
7,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 2 background:1,4.445,112.800,4.064,110.240,105.648,125.744,0.000,0.000,501.408,112.298,9700.824,0,19.411
8,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 3:1,0.000,102.000,0.000,102.000,102.000,102.000,85.824,57.746,5.272,102.000,102.000,1,0.000
9,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:dendrite 3 background:1,0.000,113.000,0.000,113.000,113.000,113.000,88.097,60.020,5.841,113.000,113.000,1,0.000
10,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:AIS:1,3.205,360.624,45.979,309.504,265.169,455.919,0.000,0.000,1155.657,359.570,22358.689,0,13.999
11,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:AIS background:1,3.205,114.309,4.916,108.084,106.391,125.656,0.000,0.000,366.315,113.607,7087.151,0,13.999
12,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:axon:1,8.942,309.610,61.203,291.845,199.066,476.860,0.000,0.000,2768.492,300.143,53562.490,0,39.200
13,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:axon background:1,8.942,113.999,5.979,108.405,104.403,140.355,0.000,0.000,1019.362,112.915,19721.769,0,39.200
14,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:growth cone:1,56.287,199.701,64.455,144.402,109.000,427.000,0.000,0.000,11240.609,180.000,217474.000,0,0.000
15,SUM_da687d45-139e-4570-af1c-c74fc4862caf.tif:growth cone background:1,56.287,110.293,5.850,106.951,102.000,141.000,0.000,0.000,6208.091,109.000,120109.000,0,0.000
