 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen
1,SUM_21067f74-1921-4122-8249-5a55a92ec8af.tif:growth cone:1,201.735,230.862,80.485,177.994,102,635,46572.854,200,901053
2,SUM_21067f74-1921-4122-8249-5a55a92ec8af.tif:growth cone background:1,201.735,135.594,14.051,136.250,99,227,27354.127,135,529225
