 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:cell body:1,87.506,1149.941,606.355,303.834,199.000,2346.000,0.000,0.000,100627.111,1127.000,1946850.000,0,0.000
2,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:nucleus:1,36.233,1629.894,410.187,1830.451,447.000,2346.000,0.000,0.000,59055.453,1746.000,1142556.000,0,0.000
3,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:cytoplasm:1,51.274,810.780,480.418,312.904,199.000,2210.000,0.000,0.000,41571.658,680.500,804294.000,0,0.000
4,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 1:1,0.000,159.000,0.000,159.000,159.000,159.000,15.194,49.676,8.218,159.000,159.000,1,0.000
5,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 1 background:1,0.000,176.000,0.000,176.000,176.000,176.000,17.468,51.949,9.097,176.000,176.000,1,0.000
6,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 2:1,0.000,159.000,0.000,159.000,159.000,159.000,15.194,49.676,8.218,159.000,159.000,1,0.000
7,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 2 background:1,0.000,176.000,0.000,176.000,176.000,176.000,17.468,51.949,9.097,176.000,176.000,1,0.000
8,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 3:1,0.000,159.000,0.000,159.000,159.000,159.000,15.194,49.676,8.218,159.000,159.000,1,0.000
9,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:dendrite 3 background:1,0.000,176.000,0.000,176.000,176.000,176.000,17.468,51.949,9.097,176.000,176.000,1,0.000
10,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:AIS:1,2.791,584.512,76.586,449.666,449.139,718.515,0.000,0.000,1631.434,592.948,31563.636,0,12.215
11,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:AIS background:1,2.791,172.656,10.353,157.636,157.557,197.676,0.000,0.000,481.902,170.863,9323.433,0,12.215
12,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:axon:1,15.558,449.772,185.739,237.872,190.485,973.144,0.000,0.000,6997.482,396.283,135381.493,0,68.395
13,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:axon background:1,15.558,167.332,9.847,171.992,145.180,207.864,0.000,0.000,2603.328,166.867,50367.025,0,68.395
14,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:growth cone:1,18.401,243.368,36.401,243.834,165.000,346.000,0.000,0.000,4478.122,244.000,86639.000,0,0.000
15,SUM_ab33b90c-ee23-49cb-8544-a17a79f84cc6.tif:growth cone background:1,18.401,163.323,11.887,162.047,138.000,210.000,0.000,0.000,3005.245,163.000,58143.000,0,0.000
