 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:cell body:1,89.212,820.683,400.761,712.963,176.000,1747.000,0.000,0.000,73214.784,763.000,1416499.000,0,0.000
2,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:nucleus:1,42.332,1130.629,302.151,1407.654,460.000,1747.000,0.000,0.000,47861.518,1186.000,925985.000,0,0.000
3,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:cytoplasm:1,46.880,540.809,241.061,712.729,176.000,1213.000,0.000,0.000,25353.266,491.000,490514.000,0,0.000
4,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 1:1,10.286,189.089,23.488,187.346,145.894,249.423,0.000,0.000,1944.923,187.186,37628.762,0,45.108
5,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 1 background:1,10.286,139.358,8.035,136.543,117.500,167.500,0.000,0.000,1433.398,137.887,27732.196,0,45.108
6,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 2:1,2.016,220.679,20.456,226.337,192.389,266.986,0.000,0.000,444.844,214.870,8606.480,0,8.756
7,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 2 background:1,2.016,142.216,7.712,144.126,125.096,162.143,0.000,0.000,286.678,143.773,5546.416,0,8.756
8,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 3:1,0.000,137.000,0.000,137.000,137.000,137.000,74.229,88.779,7.081,137.000,137.000,1,0.000
9,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:dendrite 3 background:1,0.000,139.000,0.000,139.000,139.000,139.000,76.503,91.053,7.185,139.000,139.000,1,0.000
10,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:AIS:1,3.411,428.242,51.269,349.137,329.764,560.445,0.000,0.000,1460.884,415.159,28263.968,0,14.889
11,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:AIS background:1,3.411,143.789,7.942,135.744,121.239,168.543,0.000,0.000,490.514,143.013,9490.050,0,14.889
12,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:axon:1,15.144,379.964,63.557,332.765,239.423,564.533,0.000,0.000,5754.302,373.685,111329.463,0,66.436
13,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:axon background:1,15.144,142.173,9.228,141.732,121.132,179.405,0.000,0.000,2153.112,141.266,41656.621,0,66.436
14,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:growth cone:1,36.233,232.254,58.614,231.301,125.000,511.000,0.000,0.000,8415.183,225.000,162810.000,0,0.000
15,SUM_01b486eb-688e-41f5-a064-af381aa3e3de.tif:growth cone background:1,36.233,135.187,10.801,136.934,110.000,180.000,0.000,0.000,4898.184,134.000,94766.000,0,0.000
