 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:cell body:1,92.365,1042.691,499.780,443.100,198.000,2071.000,0.000,0.000,96308.082,994.000,1863289.000,0,0.000
2,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:nucleus:1,43.366,1461.091,296.669,1520.021,677.000,2056.000,0.000,0.000,63360.941,1496.000,1225855.000,0,0.000
3,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:cytoplasm:1,48.999,672.399,317.549,443.100,198.000,2071.000,0.000,0.000,32947.141,629.500,637434.000,0,0.000
4,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 1:1,0.000,157.000,0.000,157.000,157.000,157.000,98.214,63.657,8.115,157.000,157.000,1,0.000
5,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 1 background:1,0.000,135.000,0.000,135.000,135.000,135.000,100.488,65.931,6.978,135.000,135.000,1,0.000
6,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 2:1,0.000,157.000,0.000,157.000,157.000,157.000,98.214,63.657,8.115,157.000,157.000,1,0.000
7,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 2 background:1,0.000,135.000,0.000,135.000,135.000,135.000,100.488,65.931,6.978,135.000,135.000,1,0.000
8,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 3:1,0.000,157.000,0.000,157.000,157.000,157.000,98.214,63.657,8.115,157.000,157.000,1,0.000
9,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:dendrite 3 background:1,0.000,135.000,0.000,135.000,135.000,135.000,100.488,65.931,6.978,135.000,135.000,1,0.000
10,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:AIS:1,3.205,621.121,51.666,578.685,527.842,715.120,0.000,0.000,1990.446,614.969,38509.495,0,13.973
11,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:AIS background:1,3.205,150.418,8.572,135.623,132.179,171.360,0.000,0.000,482.028,150.452,9325.887,0,13.973
12,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:axon:1,12.353,455.361,147.176,395.371,232.622,823.598,0.000,0.000,5625.179,430.291,108831.312,0,54.192
13,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:axon background:1,12.353,148.550,8.247,142.536,123.874,181.089,0.000,0.000,1835.075,148.411,35503.518,0,54.192
14,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:growth cone:1,51.997,291.933,69.155,243.457,139.000,513.000,0.000,0.000,15179.738,284.000,293685.000,0,0.000
15,SUM_bfc09d0d-3b97-4eff-8e05-d6cfa4273835.tif:growth cone background:1,51.997,146.218,12.122,147.941,116.000,190.000,0.000,0.000,7602.920,146.000,147095.000,0,0.000
