 ,Area,Mean,Min,Max,Length,file
1,0.051,18454.740,15807.156,21102.324,1.339,40791ae2-d89d-46c2-93d3-a15a71148543.tif
2,0.077,14412.513,7766.052,17854.834,1.626,40791ae2-d89d-46c2-93d3-a15a71148543.tif
3,0.077,12173.380,8103.917,18766.570,2.140,40791ae2-d89d-46c2-93d3-a15a71148543.tif
4,0.026,20358.650,20358.650,20358.650,0.280,40791ae2-d89d-46c2-93d3-a15a71148543.tif
5,0.026,22419.279,22419.279,22419.279,0.203,40791ae2-d89d-46c2-93d3-a15a71148543.tif
6,0.026,23484.631,23484.631,23484.631,0.340,40791ae2-d89d-46c2-93d3-a15a71148543.tif
7,0.051,26341.462,12704.092,39978.832,1.076,40791ae2-d89d-46c2-93d3-a15a71148543.tif
8,0.102,15323.259,12400.088,20753.881,2.598,40791ae2-d89d-46c2-93d3-a15a71148543.tif
9,0.026,44414.414,44414.414,44414.414,0.359,40791ae2-d89d-46c2-93d3-a15a71148543.tif
10,0.026,19760.240,19760.240,19760.240,0.287,40791ae2-d89d-46c2-93d3-a15a71148543.tif
11,0.026,31330.416,31330.416,31330.416,0.381,40791ae2-d89d-46c2-93d3-a15a71148543.tif
