 ,Area,Mean,Min,Max,Length,file
1,0.102,18882.899,8177.814,28504.453,3.102,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
2,0.026,18663.479,18663.479,18663.479,0.353,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
3,0.051,14201.028,8367.400,20034.656,0.696,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
4,0.154,10136.084,5121.619,21286.879,4.850,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
5,0.026,13713.785,13713.785,13713.785,0.430,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
6,0.051,18092.821,14423.801,21761.842,0.755,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
7,0.077,13517.465,9312.191,17077.865,2.153,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
8,0.102,10540.488,6995.661,19840.336,2.688,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
9,0.026,18442.438,18442.438,18442.438,0.385,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
10,0.077,13481.629,9299.760,20216.271,2.303,b4864a09-4f09-404c-b85f-8882ba408a7f.tif
