 ,Area,Mean,Min,Max,Length,file
1,0.077,10886.007,4844.231,17995.023,1.553,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
2,0.051,12532.615,5046.547,20018.684,0.774,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
3,0.051,8747.671,5217.335,12278.007,0.509,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
4,0.051,7026.303,4519.677,9532.929,0.561,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
5,0.026,15584.045,15584.045,15584.045,0.308,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
6,0.051,9159.397,4291.066,14027.728,1.306,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
7,0.051,9163.768,3864.141,14463.395,1.446,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
8,0.077,4998.320,3375.558,7330.057,1.829,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
9,0.026,12831.754,12831.754,12831.754,0.231,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
10,0.051,10006.830,5820.022,14193.638,0.679,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
11,0.026,13308.705,13308.705,13308.705,0.261,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
12,0.026,11447.281,11447.281,11447.281,0.286,f3a884ba-ee1c-4522-8f33-d34b0fb4ec76.tif
