 ,Area,Mean,Min,Max,Length,file
1,0.154,13164.858,9952.567,16924.324,4.925,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
2,0.051,11902.329,7744.410,16060.248,0.710,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
3,0.051,11535.674,7798.113,15273.234,1.435,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
4,0.102,10004.494,6354.396,13743.753,3.377,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
5,0.051,17108.640,16876.525,17340.754,1.207,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
6,0.102,14034.349,8659.970,19690.010,3.003,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
7,0.026,13710.176,13710.176,13710.176,0.230,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
8,0.051,11780.815,8986.355,14575.274,0.746,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
9,0.051,9867.871,7480.042,12255.699,0.802,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
10,0.051,15064.078,10373.114,19755.041,0.766,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
11,0.051,15467.723,11787.022,19148.424,0.584,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
12,0.051,15267.503,9315.986,21219.020,0.609,99d68d46-614e-47aa-9825-6ad889dbeeb8.tif
