 ,Area,Mean,Min,Max,Length,file
1,0.077,7747.176,4777.226,12750.865,2.033,a0032c5c-f513-4858-a312-06326f6c7d54.tif
2,0.026,11376.849,11376.849,11376.849,0.384,a0032c5c-f513-4858-a312-06326f6c7d54.tif
3,0.077,6608.221,4621.112,9491.250,2.460,a0032c5c-f513-4858-a312-06326f6c7d54.tif
4,0.077,6845.378,4657.142,9881.511,1.916,a0032c5c-f513-4858-a312-06326f6c7d54.tif
5,0.102,6726.606,4153.352,9296.719,2.716,a0032c5c-f513-4858-a312-06326f6c7d54.tif
6,0.102,6732.523,4580.829,11527.815,3.362,a0032c5c-f513-4858-a312-06326f6c7d54.tif
7,0.077,6778.739,4377.721,9788.894,2.225,a0032c5c-f513-4858-a312-06326f6c7d54.tif
8,0.077,6745.722,4066.894,11473.053,2.292,a0032c5c-f513-4858-a312-06326f6c7d54.tif
9,0.128,7457.496,4421.363,12473.553,3.669,a0032c5c-f513-4858-a312-06326f6c7d54.tif
10,0.051,8661.605,4815.379,12507.830,1.310,a0032c5c-f513-4858-a312-06326f6c7d54.tif
11,0.051,8699.440,5021.542,12377.338,0.807,a0032c5c-f513-4858-a312-06326f6c7d54.tif
12,0.051,9190.155,5939.976,12440.335,0.997,a0032c5c-f513-4858-a312-06326f6c7d54.tif
13,0.128,7244.914,4975.027,12101.512,4.061,a0032c5c-f513-4858-a312-06326f6c7d54.tif
14,0.154,7720.955,3349.440,14199.394,4.794,a0032c5c-f513-4858-a312-06326f6c7d54.tif
15,0.077,6274.369,4530.482,9649.730,1.654,a0032c5c-f513-4858-a312-06326f6c7d54.tif
16,0.051,6727.176,4610.858,8843.493,1.070,a0032c5c-f513-4858-a312-06326f6c7d54.tif
17,0.026,9599.048,9599.048,9599.048,0.386,a0032c5c-f513-4858-a312-06326f6c7d54.tif
18,0.051,9134.841,5615.890,12653.793,0.945,a0032c5c-f513-4858-a312-06326f6c7d54.tif
