 ,Area,Mean,Min,Max,Length,file
1,0.128,28141.153,16165.382,51661.586,3.712,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
2,0.077,30089.912,11748.908,56621.387,1.972,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
3,0.051,39061.239,20189.045,57933.434,0.786,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
4,0.077,28563.804,13238.913,55339.633,2.063,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
5,0.051,29205.825,14694.298,43717.352,1.027,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
6,0.051,37585.162,20294.543,54875.781,0.871,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
7,0.051,30084.365,21565.941,38602.789,0.861,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
8,0.051,33245.170,22163.625,44326.715,0.558,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
9,0.051,33827.497,20022.592,47632.402,0.717,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
10,0.051,21298.063,12642.375,29953.752,1.240,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
11,0.026,30262.449,30262.449,30262.449,0.438,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
12,0.077,22028.517,11452.412,36261.086,1.744,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
13,0.026,37769.785,37769.785,37769.785,0.406,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
14,0.051,18901.379,11370.266,26432.492,0.817,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
15,0.077,16406.465,8181.179,22500.244,1.574,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
16,0.026,46384.508,46384.508,46384.508,0.380,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
17,0.077,13400.380,8927.427,21904.623,2.291,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
18,0.051,29072.027,15947.125,42196.930,1.453,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
19,0.077,24240.038,13663.396,36818.984,1.963,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
20,0.102,27607.546,14937.235,39975.203,3.427,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
21,0.051,26092.741,18154.436,34031.047,0.665,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
22,0.077,25156.082,15029.227,38521.332,1.935,29be6d46-2b47-43f0-bfed-0d46f3843b83.tif
