 ,Area,Mean,Min,Max,Length,file
1,0.102,38620.858,21686.395,50310.906,2.541,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
2,0.051,36378.646,24349.174,48408.117,0.597,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
3,0.051,34952.110,21117.076,48787.145,1.166,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
4,0.051,33694.010,20083.969,47304.051,1.192,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
5,0.051,42941.493,20708.846,65174.141,1.354,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
6,0.026,64695.395,64695.395,64695.395,0.336,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
7,0.077,27496.002,15231.232,46559.484,1.776,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
8,0.051,42180.305,22922.371,61438.238,0.812,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
9,0.077,32060.973,14288.018,62759.691,1.719,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
10,0.128,21233.243,10767.727,44509.797,3.720,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
11,0.051,21452.164,12091.561,30812.768,1.452,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
12,0.102,27796.845,19863.463,41005.551,2.506,eb451f7c-db36-4c37-9117-5bf537ecfd2f.tif
