 ,Area,Mean,Min,Max,Length,file
1,0.102,11120.062,5740.985,16283.400,3.135,0babc72b-2938-46ed-9cab-51b9037b424b.tif
2,0.102,11379.905,8796.867,14329.360,2.528,0babc72b-2938-46ed-9cab-51b9037b424b.tif
3,0.051,13021.215,8951.056,17091.375,0.878,0babc72b-2938-46ed-9cab-51b9037b424b.tif
4,0.051,9865.420,6822.849,12907.990,1.265,0babc72b-2938-46ed-9cab-51b9037b424b.tif
5,0.051,10899.927,7828.050,13971.803,0.675,0babc72b-2938-46ed-9cab-51b9037b424b.tif
6,0.128,8010.435,4929.130,14715.789,3.782,0babc72b-2938-46ed-9cab-51b9037b424b.tif
7,0.051,9911.221,6898.138,12924.305,1.490,0babc72b-2938-46ed-9cab-51b9037b424b.tif
8,0.102,7757.693,6366.329,10459.199,2.630,0babc72b-2938-46ed-9cab-51b9037b424b.tif
9,0.077,7231.167,5284.565,8282.489,1.791,0babc72b-2938-46ed-9cab-51b9037b424b.tif
10,0.128,6294.550,4679.176,10882.631,3.644,0babc72b-2938-46ed-9cab-51b9037b424b.tif
11,0.077,6311.359,5146.710,7440.783,2.401,0babc72b-2938-46ed-9cab-51b9037b424b.tif
12,0.026,11396.536,11396.536,11396.536,0.291,0babc72b-2938-46ed-9cab-51b9037b424b.tif
