 ,Area,Mean,Min,Max,Length,file
1,0.051,5603.249,3826.862,7379.635,0.921,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
2,0.077,5767.978,4902.365,7239.734,2.464,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
3,0.205,4709.709,3181.728,8648.296,7.456,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
4,0.077,5225.198,3842.402,7522.350,2.408,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
5,0.026,7616.707,7616.707,7616.707,0.289,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
6,0.051,6157.552,3938.704,8376.399,0.786,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
7,0.077,5722.654,3739.823,8355.470,1.937,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
8,0.051,6331.585,4577.240,8085.929,1.422,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
9,0.051,6436.781,4720.448,8153.115,0.523,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
10,0.026,7727.713,7727.713,7727.713,0.363,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
11,0.128,4883.986,4337.118,6661.476,4.217,20ed92e1-c1d6-4879-a362-0e82a24f0218.tif
