 ,Area,Mean,Min,Max,Length,file
1,0.077,4085.252,3784.406,4667.200,1.962,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
2,0.051,4342.975,3252.183,5433.768,1.362,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
3,0.077,3986.939,3485.631,4797.461,2.315,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
4,0.077,4134.902,3311.376,5379.528,2.030,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
5,0.102,3666.745,3006.643,5217.148,3.387,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
6,0.102,4232.011,3347.102,6174.735,2.567,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
7,0.051,4783.914,4520.186,5047.643,1.011,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
8,0.051,4629.489,4076.574,5182.403,1.372,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
9,0.077,3832.911,3093.000,4720.792,2.494,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
10,0.128,3919.235,2609.797,4767.637,4.084,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
11,0.077,4134.616,3468.520,5057.483,2.249,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
12,0.051,4481.812,3609.492,5354.131,0.739,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
13,0.026,4858.460,4858.460,4858.460,0.443,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
14,0.051,4704.875,4260.745,5149.006,0.792,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
15,0.051,5066.645,3211.619,6921.672,1.348,1996e6f1-1a79-4cce-a4dc-1fa270533979.tif
