 ,Area,Mean,Min,Max,Length,file
1,0.077,12505.446,8102.617,18761.596,1.945,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
2,0.077,13105.137,9948.233,19377.701,1.715,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
3,0.077,12094.123,9588.101,15681.959,1.877,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
4,0.051,11872.635,7273.571,16471.699,0.735,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
5,0.128,12226.719,8273.165,17144.666,4.127,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
6,0.051,10200.077,5865.540,14534.614,1.168,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
7,0.102,9537.538,6275.444,14720.299,3.347,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
8,0.077,11710.962,9520.153,14610.175,1.604,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
9,0.026,12371.179,12371.179,12371.179,0.356,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
10,0.026,12411.917,12411.917,12411.917,0.355,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
11,0.026,15865.481,15865.481,15865.481,0.406,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
12,0.051,12026.412,8758.854,15293.970,1.041,8c0ed3e4-d7c9-4632-89a3-9eaa207ba61d.tif
