 ,Area,Mean,Min,Max,Length,file
1,0.077,11755.621,8382.936,17933.248,1.826,8e190297-6f85-4231-b673-a6e81e11058d.tif
2,0.051,10120.124,6634.548,13605.700,0.986,8e190297-6f85-4231-b673-a6e81e11058d.tif
3,0.051,8640.890,5259.582,12022.199,1.126,8e190297-6f85-4231-b673-a6e81e11058d.tif
4,0.102,12108.254,7490.291,22434.865,2.984,8e190297-6f85-4231-b673-a6e81e11058d.tif
5,0.026,17069.416,17069.416,17069.416,0.185,8e190297-6f85-4231-b673-a6e81e11058d.tif
6,0.051,11963.805,8452.779,15474.831,0.965,8e190297-6f85-4231-b673-a6e81e11058d.tif
7,0.077,11893.062,6792.953,16624.342,2.295,8e190297-6f85-4231-b673-a6e81e11058d.tif
8,0.051,18418.306,13019.343,23817.270,0.843,8e190297-6f85-4231-b673-a6e81e11058d.tif
9,0.051,13677.552,7238.052,20117.053,0.699,8e190297-6f85-4231-b673-a6e81e11058d.tif
10,0.077,22768.830,17853.076,27959.947,2.201,8e190297-6f85-4231-b673-a6e81e11058d.tif
11,0.077,16800.646,14090.442,20253.787,1.971,8e190297-6f85-4231-b673-a6e81e11058d.tif
