 ,Area,Mean,Min,Max,Length,file
1,0.077,7238.817,4519.859,10581.871,1.916,87421884-0352-479f-8ea6-43beb52cf1cc.tif
2,0.102,7596.631,4264.064,13174.314,2.845,87421884-0352-479f-8ea6-43beb52cf1cc.tif
3,0.077,7880.586,4424.219,11769.074,1.820,87421884-0352-479f-8ea6-43beb52cf1cc.tif
4,0.026,9862.581,9862.581,9862.581,0.283,87421884-0352-479f-8ea6-43beb52cf1cc.tif
5,0.154,6921.830,4471.982,8379.204,4.854,87421884-0352-479f-8ea6-43beb52cf1cc.tif
6,0.128,8185.164,5069.104,13136.254,3.927,87421884-0352-479f-8ea6-43beb52cf1cc.tif
7,0.102,5931.968,4353.597,9926.363,2.942,87421884-0352-479f-8ea6-43beb52cf1cc.tif
8,0.077,7681.808,5843.677,9986.476,1.666,87421884-0352-479f-8ea6-43beb52cf1cc.tif
9,0.102,7916.767,3559.866,14590.587,2.676,87421884-0352-479f-8ea6-43beb52cf1cc.tif
10,0.026,10745.144,10745.144,10745.144,0.409,87421884-0352-479f-8ea6-43beb52cf1cc.tif
11,0.026,13765.503,13765.503,13765.503,0.409,87421884-0352-479f-8ea6-43beb52cf1cc.tif
