 ,Area,Mean,Min,Max,Length,file
1,0.102,5222.287,3704.791,7139.934,2.892,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
2,0.026,8326.893,8326.893,8326.893,0.406,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
3,0.051,5129.228,3334.481,6923.976,0.740,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
4,0.026,6257.328,6257.328,6257.328,0.309,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
5,0.051,5133.757,3617.243,6650.271,1.310,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
6,0.128,4063.432,3247.153,5773.549,4.253,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
7,0.051,3825.280,2960.108,4690.453,0.995,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
8,0.077,4192.089,3355.820,5120.832,2.230,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
9,0.026,6246.612,6246.612,6246.612,0.401,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
10,0.026,7768.229,7768.229,7768.229,0.209,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
11,0.026,7252.728,7252.728,7252.728,0.241,409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif
