 ,Area,Mean,Min,Max,Length,file
1,0.051,11510.811,7396.791,15624.830,0.588,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
2,0.077,11660.656,8570.983,13849.479,2.146,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
3,0.051,11820.608,7992.442,15648.774,1.470,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
4,0.077,10006.216,7053.870,15317.472,1.938,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
5,0.077,11701.046,6377.099,14541.780,1.760,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
6,0.051,12600.684,9764.683,15436.686,0.693,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
7,0.128,11619.392,6936.162,18287.664,3.772,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
8,0.051,13862.290,7432.140,20292.439,0.721,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
9,0.128,12797.394,8396.550,17879.701,3.595,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
10,0.051,14552.098,8870.644,20233.553,1.140,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
11,0.051,16102.214,10367.986,21836.441,1.062,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
12,0.077,13025.158,8871.523,20905.756,1.658,46fa86b4-5f10-4459-8d27-9b9c58cfd3a4.tif
