 ,Area,Mean,Min,Max,Length,file
1,0.051,11644.964,7206.108,16083.820,0.835,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
2,0.077,14958.587,9527.455,17933.627,1.636,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
3,0.077,10296.459,6543.605,16823.293,2.107,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
4,0.102,8203.587,6001.084,13425.294,3.051,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
5,0.051,7906.230,6356.361,9456.099,0.677,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
6,0.026,23009.783,23009.783,23009.783,0.291,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
7,0.051,10719.011,9473.574,11964.448,1.164,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
8,0.051,9602.789,6662.279,12543.300,0.537,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
9,0.026,23825.941,23825.941,23825.941,0.355,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
10,0.026,24926.670,24926.670,24926.670,0.355,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
11,0.102,10139.036,5599.676,16880.498,3.406,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
12,0.077,20509.639,13534.291,26403.396,1.629,00e5a929-2d93-43e1-ac5c-b77439ac9765.tif
