 ,Area,Mean,Min,Max,Length,file
1,0.102,6303.123,4454.011,10084.749,2.521,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
2,0.026,16792.562,16792.562,16792.562,0.332,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
3,0.026,9977.836,9977.836,9977.836,0.241,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
4,0.051,10524.225,5038.651,16009.798,1.131,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
5,0.051,8491.163,5394.069,11588.256,1.302,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
6,0.077,7904.454,4180.399,14019.823,1.824,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
7,0.026,13343.486,13343.486,13343.486,0.412,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
8,0.051,12485.974,5481.116,19490.832,1.207,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
9,0.051,11574.885,4708.540,18441.230,1.000,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
10,0.026,21707.455,21707.455,21707.455,0.384,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
11,0.051,9792.854,5810.001,13775.707,0.983,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
12,0.051,11548.807,7590.682,15506.933,0.907,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
13,0.077,11220.603,7537.763,18060.701,1.518,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
14,0.102,8772.759,4675.025,15408.171,3.109,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
15,0.102,8086.962,4425.647,11666.003,3.470,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
16,0.051,12727.847,7427.715,18027.979,1.102,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
17,0.026,13638.102,13638.102,13638.102,0.461,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
18,0.051,8881.618,6754.682,11008.554,0.752,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
19,0.026,10841.609,10841.609,10841.609,0.282,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
20,0.026,10194.451,10194.451,10194.451,0.438,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
21,0.026,12830.207,12830.207,12830.207,0.282,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
22,0.077,9197.897,5922.054,14933.612,2.165,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
23,0.179,6469.269,5473.444,9046.673,5.958,c6921a2b-abc9-4145-a929-1d8a128cec47.tif
