 ,Area,Mean,Min,Max,Length,file
1,0.154,8438.962,5194.923,17480.709,5.394,da8d0581-badb-4972-a79f-9466291388dc.tif
2,0.051,13270.083,10919.648,15620.519,0.876,da8d0581-badb-4972-a79f-9466291388dc.tif
3,0.051,11475.211,8052.359,14898.062,0.613,da8d0581-badb-4972-a79f-9466291388dc.tif
4,0.051,9413.369,6446.674,12380.064,0.535,da8d0581-badb-4972-a79f-9466291388dc.tif
5,0.051,7639.789,5686.298,9593.279,0.843,da8d0581-badb-4972-a79f-9466291388dc.tif
6,0.051,8431.039,5108.447,11753.632,0.635,da8d0581-badb-4972-a79f-9466291388dc.tif
7,0.026,12486.450,12486.450,12486.450,0.345,da8d0581-badb-4972-a79f-9466291388dc.tif
8,0.102,6818.202,4434.423,10142.826,2.629,da8d0581-badb-4972-a79f-9466291388dc.tif
9,0.051,10316.578,6139.519,14493.638,0.746,da8d0581-badb-4972-a79f-9466291388dc.tif
10,0.102,11380.692,4892.785,19832.846,2.643,da8d0581-badb-4972-a79f-9466291388dc.tif
11,0.102,11380.692,4892.785,19832.846,2.643,da8d0581-badb-4972-a79f-9466291388dc.tif
12,0.102,12478.039,11650.360,13983.199,2.586,da8d0581-badb-4972-a79f-9466291388dc.tif
13,0.077,8726.870,5567.669,13753.396,1.883,da8d0581-badb-4972-a79f-9466291388dc.tif
14,0.102,9043.197,5391.139,14417.459,3.012,da8d0581-badb-4972-a79f-9466291388dc.tif
15,0.128,7975.720,4786.233,11439.533,3.582,da8d0581-badb-4972-a79f-9466291388dc.tif
16,0.026,16021.407,16021.407,16021.407,0.325,da8d0581-badb-4972-a79f-9466291388dc.tif
17,0.128,8946.538,5685.470,12819.554,3.863,da8d0581-badb-4972-a79f-9466291388dc.tif
18,0.102,10657.495,7806.082,13292.705,2.976,da8d0581-badb-4972-a79f-9466291388dc.tif
