 ,Area,Mean,Min,Max,Length,file
1,0.026,30257.779,30257.779,30257.779,0.492,e1422209-938d-4f0d-9fac-c519e17e7715.tif
2,0.026,27420.430,27420.430,27420.430,0.488,e1422209-938d-4f0d-9fac-c519e17e7715.tif
3,0.051,17185.221,9586.248,24784.193,0.654,e1422209-938d-4f0d-9fac-c519e17e7715.tif
4,0.051,16949.664,9540.655,24358.672,0.692,e1422209-938d-4f0d-9fac-c519e17e7715.tif
5,0.026,20242.447,20242.447,20242.447,0.457,e1422209-938d-4f0d-9fac-c519e17e7715.tif
6,0.128,15243.018,9237.878,25079.637,4.189,e1422209-938d-4f0d-9fac-c519e17e7715.tif
7,0.077,12178.818,6101.307,19494.852,1.851,e1422209-938d-4f0d-9fac-c519e17e7715.tif
8,0.026,24107.672,24107.672,24107.672,0.234,e1422209-938d-4f0d-9fac-c519e17e7715.tif
9,0.051,15268.853,10707.398,19830.307,0.979,e1422209-938d-4f0d-9fac-c519e17e7715.tif
10,0.102,11524.316,6056.582,21643.287,3.105,e1422209-938d-4f0d-9fac-c519e17e7715.tif
11,0.051,16955.777,7467.845,26443.709,0.986,e1422209-938d-4f0d-9fac-c519e17e7715.tif
12,0.051,19666.528,11189.894,28143.162,1.280,e1422209-938d-4f0d-9fac-c519e17e7715.tif
13,0.128,13776.527,7274.379,28989.613,3.505,e1422209-938d-4f0d-9fac-c519e17e7715.tif
14,0.026,23191.904,23191.904,23191.904,0.363,e1422209-938d-4f0d-9fac-c519e17e7715.tif
