 ,Area,Mean,Min,Max,Length,file
1,0.077,44413.161,27950.270,65535.000,1.750,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
2,0.128,25844.726,13091.679,51792.125,4.349,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
3,0.102,24121.849,9295.087,45980.945,3.435,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
4,0.051,22890.251,12695.687,33084.816,1.125,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
5,0.051,16315.029,11055.117,21574.941,1.298,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
6,0.051,46091.604,26648.209,65535.000,0.588,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
7,0.051,38123.363,34190.766,42055.961,1.021,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
8,0.154,24486.534,12792.756,48931.965,5.269,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
9,0.051,33082.643,19672.953,46492.332,0.740,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
10,0.051,34584.919,18629.244,50540.594,0.751,a5a3540b-2774-4b39-b3a0-72f433d4e4f8.tif
