 ,Area,Mean,Min,Max,Length,file
1,0.051,6096.823,4844.042,7349.604,0.570,96107f0e-eeae-4d9e-901f-29b39c500293.tif
2,0.051,5368.167,3992.343,6743.992,0.642,96107f0e-eeae-4d9e-901f-29b39c500293.tif
3,0.051,5536.815,3462.643,7610.986,0.707,96107f0e-eeae-4d9e-901f-29b39c500293.tif
4,0.026,9054.576,9054.576,9054.576,0.457,96107f0e-eeae-4d9e-901f-29b39c500293.tif
5,0.051,6857.306,3529.694,10184.918,1.126,96107f0e-eeae-4d9e-901f-29b39c500293.tif
6,0.026,12065.141,12065.141,12065.141,0.443,96107f0e-eeae-4d9e-901f-29b39c500293.tif
7,0.051,7327.395,4064.048,10590.742,0.661,96107f0e-eeae-4d9e-901f-29b39c500293.tif
8,0.026,7121.161,7121.161,7121.161,0.255,96107f0e-eeae-4d9e-901f-29b39c500293.tif
9,0.026,10514.487,10514.487,10514.487,0.304,96107f0e-eeae-4d9e-901f-29b39c500293.tif
10,0.051,6243.066,5131.189,7354.944,1.101,96107f0e-eeae-4d9e-901f-29b39c500293.tif
11,0.051,5820.531,4424.841,7216.222,0.523,96107f0e-eeae-4d9e-901f-29b39c500293.tif
12,0.026,6926.073,6926.073,6926.073,0.217,96107f0e-eeae-4d9e-901f-29b39c500293.tif
13,0.026,8356.015,8356.015,8356.015,0.254,96107f0e-eeae-4d9e-901f-29b39c500293.tif
