 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-10_SLC38A1_5_BOTH.tif:cell body:1,102.857,98.556,37.972,70.000,16.000,225.000,0.000,0.000,10137.192,91.000,196126.000,0,0.000
2,MAX_i3-10_SLC38A1_5_BOTH.tif:nucleus:1,50.653,87.554,26.598,65.000,35.000,201.000,0.000,0.000,4434.912,81.000,85803.000,0,0.000
3,MAX_i3-10_SLC38A1_5_BOTH.tif:cytoplasm:1,52.256,109.164,43.896,101.000,16.000,225.000,0.000,0.000,5704.451,112.000,110365.000,0,0.000
4,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 1:1,1.757,69.387,13.094,58.147,49.441,96.363,0.000,0.000,121.938,68.595,2359.161,0,7.545
5,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 1 background:1,1.757,8.178,1.529,7.594,5.298,13.756,0.000,0.000,14.371,7.951,278.044,0,7.545
6,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 2:1,0.000,9.000,0.000,9.000,9.000,9.000,51.096,98.896,0.465,9.000,9.000,1,0.000
7,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 2 background:1,0.000,9.000,0.000,9.000,9.000,9.000,53.370,101.170,0.465,9.000,9.000,1,0.000
8,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 3:1,0.000,9.000,0.000,9.000,9.000,9.000,51.096,98.896,0.465,9.000,9.000,1,0.000
9,MAX_i3-10_SLC38A1_5_BOTH.tif:dendrite 3 background:1,0.000,9.000,0.000,9.000,9.000,9.000,53.370,101.170,0.465,9.000,9.000,1,0.000
10,MAX_i3-10_SLC38A1_5_BOTH.tif:AIS:1,2.223,101.508,17.865,66.272,66.118,144.907,0.000,0.000,225.607,102.329,4364.861,0,9.582
11,MAX_i3-10_SLC38A1_5_BOTH.tif:AIS background:1,2.223,8.012,1.670,7.761,5.178,14.299,0.000,0.000,17.807,7.750,344.507,0,9.582
12,MAX_i3-10_SLC38A1_5_BOTH.tif:axon:1,7.340,75.888,24.779,68.428,24.251,149.215,0.000,0.000,556.989,73.560,10776.157,0,32.195
13,MAX_i3-10_SLC38A1_5_BOTH.tif:axon background:1,7.340,7.352,1.622,6.609,4.231,17.610,0.000,0.000,53.963,7.215,1044.028,0,32.195
14,MAX_i3-10_SLC38A1_5_BOTH.tif:growth cone:1,26.774,44.583,20.520,46.000,8.000,121.000,0.000,0.000,1193.663,43.000,23094.000,0,0.000
15,MAX_i3-10_SLC38A1_5_BOTH.tif:growth cone background:1,26.774,7.071,1.842,7.000,3.000,14.000,0.000,0.000,189.330,7.000,3663.000,0,0.000
