 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-10_SLC38A1_1_BOTH.tif:cell body:1,190.364,63.631,30.224,49.000,7.000,181.000,0.000,0.000,12112.985,59.000,234352.000,0,0.000
2,MAX_i3-10_SLC38A1_1_BOTH.tif:nucleus:1,81.304,58.688,20.542,43.000,18.000,149.000,0.000,0.000,4771.602,56.000,92317.000,0,0.000
3,MAX_i3-10_SLC38A1_1_BOTH.tif:cytoplasm:1,109.060,67.315,35.334,15.000,7.000,181.000,0.000,0.000,7341.383,65.000,142035.000,0,0.000
4,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 1:1,2.378,21.147,8.014,14.481,8.755,40.280,0.000,0.000,50.280,19.656,972.784,0,10.260
5,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 1 background:1,2.378,7.371,1.521,6.934,4.188,12.607,0.000,0.000,17.525,7.327,339.069,0,10.260
6,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 2:1,0.000,6.000,0.000,6.000,6.000,6.000,67.181,62.331,0.310,6.000,6.000,1,0.000
7,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 2 background:1,0.000,6.000,0.000,6.000,6.000,6.000,69.455,64.605,0.310,6.000,6.000,1,0.000
8,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 3:1,0.000,6.000,0.000,6.000,6.000,6.000,67.181,62.331,0.310,6.000,6.000,1,0.000
9,MAX_i3-10_SLC38A1_1_BOTH.tif:dendrite 3 background:1,0.000,6.000,0.000,6.000,6.000,6.000,69.455,64.605,0.310,6.000,6.000,1,0.000
10,MAX_i3-10_SLC38A1_1_BOTH.tif:AIS:1,6.358,107.015,22.846,96.712,50.366,166.117,0.000,0.000,680.352,105.140,13162.878,0,27.807
11,MAX_i3-10_SLC38A1_1_BOTH.tif:AIS background:1,6.358,7.912,1.539,8.983,5.005,14.057,0.000,0.000,50.302,7.974,973.196,0,27.807
12,MAX_i3-10_SLC38A1_1_BOTH.tif:axon:1,13.439,94.651,23.983,87.282,44.540,161.565,0.000,0.000,1271.987,95.503,24609.356,0,59.111
13,MAX_i3-10_SLC38A1_1_BOTH.tif:axon background:1,13.439,8.007,1.500,7.523,4.409,14.439,0.000,0.000,107.608,8.002,2081.907,0,59.111
14,MAX_i3-10_SLC38A1_1_BOTH.tif:growth cone:1,122.809,33.051,18.546,13.000,5.000,137.000,0.000,0.000,4058.888,30.000,78528.000,0,0.000
15,MAX_i3-10_SLC38A1_1_BOTH.tif:growth cone background:1,122.809,7.464,2.419,9.000,3.000,29.000,0.000,0.000,916.671,7.000,17735.000,0,0.000
