 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-10_SLC38A1_3_BOTH.tif:cell body:1,98.619,63.933,22.607,64.000,9.000,147.000,0.000,0.000,6305.004,63.000,121984.000,0,0.000
2,MAX_i3-10_SLC38A1_3_BOTH.tif:nucleus:1,64.040,67.610,19.079,62.000,16.000,141.000,0.000,0.000,4329.780,65.000,83769.000,0,0.000
3,MAX_i3-10_SLC38A1_3_BOTH.tif:cytoplasm:1,34.579,57.123,26.699,48.000,9.000,147.000,0.000,0.000,1975.224,54.000,38215.000,0,0.000
4,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 1:1,4.135,41.659,10.213,34.320,25.326,90.186,0.000,0.000,172.260,39.516,3332.747,0,18.008
5,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 1 background:1,4.135,7.657,1.484,5.950,4.512,11.526,0.000,0.000,31.661,7.617,612.549,0,18.008
6,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 2:1,4.445,52.408,9.511,57.076,29.983,79.701,0.000,0.000,232.958,52.130,4507.081,0,19.411
7,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 2 background:1,4.445,7.537,1.175,6.870,5.417,10.692,0.000,0.000,33.503,7.526,648.194,0,19.411
8,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,85.824,57.746,0.155,3.000,3.000,1,0.000
9,MAX_i3-10_SLC38A1_3_BOTH.tif:dendrite 3 background:1,0.000,9.000,0.000,9.000,9.000,9.000,88.097,60.020,0.465,9.000,9.000,1,0.000
10,MAX_i3-10_SLC38A1_3_BOTH.tif:AIS:1,3.205,61.292,11.268,44.211,40.822,85.320,0.000,0.000,196.416,58.319,3800.097,0,13.999
11,MAX_i3-10_SLC38A1_3_BOTH.tif:AIS background:1,3.205,7.956,1.422,6.772,5.116,11.217,0.000,0.000,25.495,7.823,493.254,0,13.999
12,MAX_i3-10_SLC38A1_3_BOTH.tif:axon:1,8.942,49.786,15.323,47.125,23.459,85.596,0.000,0.000,445.182,47.158,8613.004,0,39.200
13,MAX_i3-10_SLC38A1_3_BOTH.tif:axon background:1,8.942,7.837,1.622,6.883,4.479,14.489,0.000,0.000,70.077,7.841,1355.786,0,39.200
14,MAX_i3-10_SLC38A1_3_BOTH.tif:growth cone:1,56.287,24.001,12.868,11.000,5.000,79.000,0.000,0.000,1350.947,21.000,26137.000,0,0.000
15,MAX_i3-10_SLC38A1_3_BOTH.tif:growth cone background:1,56.287,7.055,2.313,8.000,3.000,19.000,0.000,0.000,397.112,7.000,7683.000,0,0.000
